gene	gene_cluster
ENSMUSG00000022757	11
ENSMUSG00000050052	13
ENSMUSG00000032657	1
ENSMUSG00000045659	0
ENSMUSG00000042298	5
ENSMUSG00000043051	3
ENSMUSG00000056019	1
ENSMUSG00000075195	3
ENSMUSG00000047036	8
ENSMUSG00000056863	2
ENSMUSG00000018559	11
ENSMUSG00000042320	9
ENSMUSG00000064120	13
ENSMUSG00000026814	6
ENSMUSG00000076049	2
ENSMUSG00000039391	3
ENSMUSG00000051728	10
ENSMUSG00000026656	14
ENSMUSG00000039138	2
ENSMUSG00000035049	13
ENSMUSG00000050908	4
ENSMUSG00000053565	6
ENSMUSG00000034620	1
ENSMUSG00000075165	10
ENSMUSG00000066677	1
ENSMUSG00000050022	4
ENSMUSG00000059742	5
ENSMUSG00000079442	13
ENSMUSG00000049797	3
ENSMUSG00000061342	2
ENSMUSG00000020451	6
ENSMUSG00000049372	4
ENSMUSG00000027498	1
ENSMUSG00000060962	7
ENSMUSG00000039585	6
ENSMUSG00000024498	8
ENSMUSG00000051166	0
ENSMUSG00000085628	10
ENSMUSG00000042500	4
ENSMUSG00000026940	10
ENSMUSG00000018841	4
ENSMUSG00000049532	5
ENSMUSG00000095239	10
ENSMUSG00000062604	6
ENSMUSG00000027524	4
ENSMUSG00000045691	4
ENSMUSG00000027568	1
ENSMUSG00000093176	10
ENSMUSG00000117364	2
ENSMUSG00000030131	12
ENSMUSG00000029123	9
ENSMUSG00000019295	1
ENSMUSG00000030161	7
ENSMUSG00000058586	13
ENSMUSG00000035498	0
ENSMUSG00000020954	0
ENSMUSG00000037996	5
ENSMUSG00000020072	1
ENSMUSG00000032221	0
ENSMUSG00000075110	2
ENSMUSG00000037872	4
ENSMUSG00000074442	2
ENSMUSG00000034601	0
ENSMUSG00000030043	9
ENSMUSG00000078651	9
ENSMUSG00000034021	8
ENSMUSG00000027656	9
ENSMUSG00000069911	0
ENSMUSG00000020153	0
ENSMUSG00000047894	2
ENSMUSG00000027843	14
ENSMUSG00000115466	2
ENSMUSG00000074829	13
ENSMUSG00000065462	2
ENSMUSG00000004552	0
ENSMUSG00000036306	5
ENSMUSG00000098284	9
ENSMUSG00000029095	5
ENSMUSG00000117204	10
ENSMUSG00000033177	3
ENSMUSG00000007950	5
ENSMUSG00000044217	0
ENSMUSG00000040009	5
ENSMUSG00000017376	0
ENSMUSG00000097462	4
ENSMUSG00000036983	9
ENSMUSG00000027351	5
ENSMUSG00000073979	2
ENSMUSG00000022357	9
ENSMUSG00000012282	10
ENSMUSG00000074486	7
ENSMUSG00000021796	6
ENSMUSG00000069733	3
ENSMUSG00000051721	4
ENSMUSG00000020211	11
ENSMUSG00000047423	1
ENSMUSG00000087174	1
ENSMUSG00000058550	4
ENSMUSG00000112388	3
ENSMUSG00000031750	4
ENSMUSG00000010290	1
ENSMUSG00000070980	2
ENSMUSG00000067610	3
ENSMUSG00000020528	1
ENSMUSG00000056763	8
ENSMUSG00000031917	13
ENSMUSG00000049010	3
ENSMUSG00000019230	9
ENSMUSG00000032191	7
ENSMUSG00000039483	1
ENSMUSG00000026723	9
ENSMUSG00000023911	9
ENSMUSG00000070529	2
ENSMUSG00000021176	9
ENSMUSG00000032968	9
ENSMUSG00000025351	6
ENSMUSG00000097407	10
ENSMUSG00000046691	8
ENSMUSG00000042118	0
ENSMUSG00000074388	2
ENSMUSG00000084798	10
ENSMUSG00000052131	7
ENSMUSG00000106253	2
ENSMUSG00000026149	0
ENSMUSG00000062705	7
ENSMUSG00000009681	0
ENSMUSG00000061983	7
ENSMUSG00000071341	1
ENSMUSG00000095914	2
ENSMUSG00000015702	1
ENSMUSG00000041040	8
ENSMUSG00000117384	10
ENSMUSG00000026305	8
ENSMUSG00000073147	14
ENSMUSG00000050930	9
ENSMUSG00000076214	2
ENSMUSG00000028837	11
ENSMUSG00000087044	2
ENSMUSG00000038775	4
ENSMUSG00000072770	9
ENSMUSG00000024049	7
ENSMUSG00000022483	4
ENSMUSG00000057513	2
ENSMUSG00000019979	0
ENSMUSG00000071471	9
ENSMUSG00000100194	2
ENSMUSG00000104956	10
ENSMUSG00000020219	0
ENSMUSG00000034677	10
ENSMUSG00000004815	0
ENSMUSG00000078940	2
ENSMUSG00000026670	6
ENSMUSG00000033596	11
ENSMUSG00000038115	1
ENSMUSG00000079043	4
ENSMUSG00000095640	10
ENSMUSG00000072946	6
ENSMUSG00000051457	14
ENSMUSG00000000759	11
ENSMUSG00000023044	0
ENSMUSG00000012609	5
ENSMUSG00000049583	5
ENSMUSG00000032948	2
ENSMUSG00000068856	11
ENSMUSG00000100147	9
ENSMUSG00000061482	7
ENSMUSG00000062186	3
ENSMUSG00000042447	1
ENSMUSG00000060708	9
ENSMUSG00000056899	4
ENSMUSG00000028789	4
ENSMUSG00000051041	4
ENSMUSG00000025171	4
ENSMUSG00000072900	2
ENSMUSG00000091381	10
ENSMUSG00000084782	2
ENSMUSG00000061577	4
ENSMUSG00000025555	0
ENSMUSG00000051452	3
ENSMUSG00000040280	4
ENSMUSG00000038646	0
ENSMUSG00000040957	1
ENSMUSG00000055114	9
ENSMUSG00000021916	1
ENSMUSG00000035394	9
ENSMUSG00000039838	1
ENSMUSG00000004462	4
ENSMUSG00000073411	7
ENSMUSG00000099938	2
ENSMUSG00000075107	3
ENSMUSG00000058017	10
ENSMUSG00000051515	4
ENSMUSG00000008658	5
ENSMUSG00000076399	2
ENSMUSG00000097072	10
ENSMUSG00000055980	0
ENSMUSG00000071337	8
ENSMUSG00000040596	0
ENSMUSG00000059456	5
ENSMUSG00000115779	2
ENSMUSG00000090874	10
ENSMUSG00000029605	4
ENSMUSG00000040809	7
ENSMUSG00000031028	5
ENSMUSG00000079845	9
ENSMUSG00000032014	12
ENSMUSG00000035401	8
ENSMUSG00000021774	0
ENSMUSG00000024510	2
ENSMUSG00000046210	4
ENSMUSG00000023176	12
ENSMUSG00000030220	14
ENSMUSG00000025888	0
ENSMUSG00000025726	9
ENSMUSG00000044293	9
ENSMUSG00000051790	5
ENSMUSG00000032067	14
ENSMUSG00000024457	14
ENSMUSG00000094504	2
ENSMUSG00000051502	9
ENSMUSG00000091012	3
ENSMUSG00000020439	0
ENSMUSG00000003585	12
ENSMUSG00000024953	7
ENSMUSG00000018848	11
ENSMUSG00000065734	3
ENSMUSG00000057443	2
ENSMUSG00000034940	8
ENSMUSG00000049090	0
ENSMUSG00000091780	3
ENSMUSG00000028195	0
ENSMUSG00000020973	9
ENSMUSG00000029212	5
ENSMUSG00000110177	2
ENSMUSG00000073755	5
ENSMUSG00000075084	2
ENSMUSG00000024298	8
ENSMUSG00000054418	10
ENSMUSG00000051062	9
ENSMUSG00000044649	9
ENSMUSG00000024063	6
ENSMUSG00000038160	1
ENSMUSG00000027868	0
ENSMUSG00000054938	3
ENSMUSG00000066241	2
ENSMUSG00000056999	6
ENSMUSG00000030353	4
ENSMUSG00000028600	13
ENSMUSG00000029310	11
ENSMUSG00000009246	9
ENSMUSG00000056032	3
ENSMUSG00000087226	3
ENSMUSG00000106199	2
ENSMUSG00000039375	0
ENSMUSG00000031939	8
ENSMUSG00000067924	5
ENSMUSG00000053175	1
ENSMUSG00000092607	4
ENSMUSG00000068227	14
ENSMUSG00000005360	5
ENSMUSG00000022941	9
ENSMUSG00000022351	0
ENSMUSG00000033790	0
ENSMUSG00000044296	3
ENSMUSG00000069208	4
ENSMUSG00000031556	0
ENSMUSG00000064272	2
ENSMUSG00000112639	3
ENSMUSG00000039760	9
ENSMUSG00000026880	6
ENSMUSG00000066797	10
ENSMUSG00000026312	5
ENSMUSG00000022875	7
ENSMUSG00000092060	1
ENSMUSG00000022886	0
ENSMUSG00000083896	2
ENSMUSG00000086796	9
ENSMUSG00000027333	0
ENSMUSG00000021047	0
ENSMUSG00000101174	9
ENSMUSG00000024146	0
ENSMUSG00000025348	0
ENSMUSG00000075514	9
ENSMUSG00000024561	8
ENSMUSG00000031132	3
ENSMUSG00000026618	6
ENSMUSG00000043110	9
ENSMUSG00000101013	9
ENSMUSG00000044550	5
ENSMUSG00000018750	6
ENSMUSG00000043929	1
ENSMUSG00000007029	11
ENSMUSG00000034165	7
ENSMUSG00000002948	11
ENSMUSG00000039269	10
ENSMUSG00000051817	4
ENSMUSG00000022123	0
ENSMUSG00000030703	9
ENSMUSG00000027099	0
ENSMUSG00000053353	10
ENSMUSG00000056300	1
ENSMUSG00000103421	9
ENSMUSG00000091648	9
ENSMUSG00000049536	1
ENSMUSG00000070837	9
ENSMUSG00000065480	2
ENSMUSG00000068749	6
ENSMUSG00000026135	11
ENSMUSG00000079702	2
ENSMUSG00000033579	0
ENSMUSG00000094695	2
ENSMUSG00000047501	0
ENSMUSG00000063018	9
ENSMUSG00000026074	6
ENSMUSG00000065437	2
ENSMUSG00000010205	11
ENSMUSG00000059305	3
ENSMUSG00000063077	5
ENSMUSG00000015605	11
ENSMUSG00000036686	11
ENSMUSG00000023120	4
ENSMUSG00000076437	1
ENSMUSG00000034088	6
ENSMUSG00000090411	9
ENSMUSG00000020937	4
ENSMUSG00000032978	0
ENSMUSG00000041697	6
ENSMUSG00000051367	4
ENSMUSG00000007817	6
ENSMUSG00000019943	5
ENSMUSG00000020455	14
ENSMUSG00000096344	2
ENSMUSG00000100600	9
ENSMUSG00000040250	8
ENSMUSG00000021219	5
ENSMUSG00000029219	1
ENSMUSG00000023707	4
ENSMUSG00000025495	13
ENSMUSG00000021194	7
ENSMUSG00000075065	10
ENSMUSG00000018341	9
ENSMUSG00000030062	6
ENSMUSG00000035413	1
ENSMUSG00000047021	4
ENSMUSG00000027820	0
ENSMUSG00000025486	0
ENSMUSG00000021223	4
ENSMUSG00000020986	6
ENSMUSG00000039278	5
ENSMUSG00000031402	6
ENSMUSG00000079639	10
ENSMUSG00000020458	5
ENSMUSG00000054666	1
ENSMUSG00000049119	4
ENSMUSG00000033192	4
ENSMUSG00000023961	0
ENSMUSG00000060673	2
ENSMUSG00000071265	4
ENSMUSG00000043456	1
ENSMUSG00000044783	8
ENSMUSG00000100291	10
ENSMUSG00000005952	1
ENSMUSG00000051359	5
ENSMUSG00000031492	4
ENSMUSG00000021156	6
ENSMUSG00000059303	10
ENSMUSG00000022822	8
ENSMUSG00000028228	8
ENSMUSG00000049018	2
ENSMUSG00000038895	4
ENSMUSG00000020668	5
ENSMUSG00000036718	4
ENSMUSG00000086349	3
ENSMUSG00000064302	6
ENSMUSG00000078206	1
ENSMUSG00000022783	9
ENSMUSG00000030303	0
ENSMUSG00000061462	7
ENSMUSG00000056666	0
ENSMUSG00000040522	4
ENSMUSG00000029152	6
ENSMUSG00000108919	3
ENSMUSG00000027751	14
ENSMUSG00000056728	2
ENSMUSG00000045083	4
ENSMUSG00000038991	6
ENSMUSG00000040860	0
ENSMUSG00000030196	2
ENSMUSG00000057176	9
ENSMUSG00000028976	0
ENSMUSG00000002017	11
ENSMUSG00000051169	9
ENSMUSG00000049001	0
ENSMUSG00000029811	0
ENSMUSG00000050295	13
ENSMUSG00000052369	1
ENSMUSG00000038605	4
ENSMUSG00000079259	1
ENSMUSG00000053719	10
ENSMUSG00000052504	1
ENSMUSG00000068739	6
ENSMUSG00000055571	3
ENSMUSG00000026280	11
ENSMUSG00000020429	4
ENSMUSG00000088113	10
ENSMUSG00000033249	9
ENSMUSG00000025047	11
ENSMUSG00000003031	8
ENSMUSG00000029614	7
ENSMUSG00000033940	6
ENSMUSG00000044030	13
ENSMUSG00000026791	4
ENSMUSG00000056536	8
ENSMUSG00000076118	2
ENSMUSG00000027793	2
ENSMUSG00000087150	4
ENSMUSG00000074939	10
ENSMUSG00000050064	1
ENSMUSG00000045555	3
ENSMUSG00000059648	2
ENSMUSG00000089726	4
ENSMUSG00000029413	14
ENSMUSG00000002897	14
ENSMUSG00000023045	9
ENSMUSG00000022890	6
ENSMUSG00000021629	8
ENSMUSG00000078131	4
ENSMUSG00000023048	11
ENSMUSG00000022848	0
ENSMUSG00000095093	9
ENSMUSG00000022663	0
ENSMUSG00000042414	10
ENSMUSG00000018001	6
ENSMUSG00000037852	5
ENSMUSG00000014226	0
ENSMUSG00000021496	9
ENSMUSG00000117199	10
ENSMUSG00000020131	3
ENSMUSG00000027014	1
ENSMUSG00000028185	3
ENSMUSG00000044994	10
ENSMUSG00000085004	3
ENSMUSG00000035592	0
ENSMUSG00000056209	1
ENSMUSG00000029260	7
ENSMUSG00000033423	5
ENSMUSG00000107121	10
ENSMUSG00000095362	1
ENSMUSG00000006641	13
ENSMUSG00000094200	3
ENSMUSG00000039458	11
ENSMUSG00000107132	2
ENSMUSG00000042589	5
ENSMUSG00000048521	4
ENSMUSG00000053841	11
ENSMUSG00000029379	3
ENSMUSG00000031400	6
ENSMUSG00000041298	5
ENSMUSG00000068566	6
ENSMUSG00000095212	2
ENSMUSG00000097788	2
ENSMUSG00000063903	7
ENSMUSG00000039579	5
ENSMUSG00000026421	6
ENSMUSG00000031480	4
ENSMUSG00000050821	5
ENSMUSG00000059397	3
ENSMUSG00000000693	4
ENSMUSG00000046032	11
ENSMUSG00000101762	2
ENSMUSG00000072739	10
ENSMUSG00000068431	10
ENSMUSG00000015405	13
ENSMUSG00000024055	1
ENSMUSG00000024212	11
ENSMUSG00000022441	9
ENSMUSG00000054520	14
ENSMUSG00000047960	2
ENSMUSG00000003227	3
ENSMUSG00000049904	1
ENSMUSG00000045636	6
ENSMUSG00000049109	7
ENSMUSG00000016319	7
ENSMUSG00000039982	13
ENSMUSG00000096458	9
ENSMUSG00000004151	5
ENSMUSG00000032295	11
ENSMUSG00000059108	13
ENSMUSG00000053411	14
ENSMUSG00000086841	0
ENSMUSG00000037942	12
ENSMUSG00000037437	3
ENSMUSG00000026483	6
ENSMUSG00000043289	9
ENSMUSG00000060491	3
ENSMUSG00000075377	3
ENSMUSG00000026796	0
ENSMUSG00000026283	1
ENSMUSG00000042106	3
ENSMUSG00000025465	6
ENSMUSG00000032591	1
ENSMUSG00000036123	0
ENSMUSG00000009563	1
ENSMUSG00000022383	0
ENSMUSG00000030539	14
ENSMUSG00000004988	1
ENSMUSG00000043855	3
ENSMUSG00000078931	4
ENSMUSG00000066952	3
ENSMUSG00000060827	10
ENSMUSG00000029273	7
ENSMUSG00000024620	6
ENSMUSG00000027774	6
ENSMUSG00000096477	2
ENSMUSG00000035575	8
ENSMUSG00000060739	8
ENSMUSG00000024163	5
ENSMUSG00000036731	9
ENSMUSG00000024621	14
ENSMUSG00000058725	3
ENSMUSG00000026127	11
ENSMUSG00000062369	2
ENSMUSG00000030543	9
ENSMUSG00000097194	4
ENSMUSG00000043060	2
ENSMUSG00000046248	3
ENSMUSG00000069308	4
ENSMUSG00000066036	7
ENSMUSG00000028551	13
ENSMUSG00000085653	3
ENSMUSG00000017314	5
ENSMUSG00000032411	6
ENSMUSG00000087368	3
ENSMUSG00000002297	0
ENSMUSG00000035342	0
ENSMUSG00000021514	8
ENSMUSG00000059586	1
ENSMUSG00000032536	6
ENSMUSG00000025735	4
ENSMUSG00000111924	2
ENSMUSG00000075212	2
ENSMUSG00000053375	10
ENSMUSG00000065394	2
ENSMUSG00000048782	3
ENSMUSG00000031756	1
ENSMUSG00000032369	0
ENSMUSG00000041911	4
ENSMUSG00000026511	0
ENSMUSG00000111843	2
ENSMUSG00000117763	3
ENSMUSG00000020651	1
ENSMUSG00000020978	0
ENSMUSG00000078026	2
ENSMUSG00000037509	5
ENSMUSG00000016181	1
ENSMUSG00000034664	13
ENSMUSG00000085515	10
ENSMUSG00000022206	0
ENSMUSG00000043418	1
ENSMUSG00000021713	1
ENSMUSG00000032436	0
ENSMUSG00000028271	0
ENSMUSG00000039676	1
ENSMUSG00000021947	0
ENSMUSG00000097745	10
ENSMUSG00000019932	9
ENSMUSG00000034403	5
ENSMUSG00000051220	1
ENSMUSG00000018500	3
ENSMUSG00000031292	5
ENSMUSG00000074343	2
ENSMUSG00000026527	5
ENSMUSG00000024474	8
ENSMUSG00000020907	0
ENSMUSG00000032593	9
ENSMUSG00000023905	0
ENSMUSG00000073010	10
ENSMUSG00000059069	2
ENSMUSG00000020721	8
ENSMUSG00000031819	11
ENSMUSG00000065599	10
ENSMUSG00000028108	0
ENSMUSG00000011118	9
ENSMUSG00000031904	13
ENSMUSG00000095341	10
ENSMUSG00000027858	5
ENSMUSG00000090585	2
ENSMUSG00000021427	6
ENSMUSG00000073436	13
ENSMUSG00000078584	0
ENSMUSG00000044719	3
ENSMUSG00000054814	0
ENSMUSG00000021125	4
ENSMUSG00000070691	14
ENSMUSG00000039217	13
ENSMUSG00000042857	3
ENSMUSG00000031665	13
ENSMUSG00000025997	0
ENSMUSG00000041670	5
ENSMUSG00000032987	3
ENSMUSG00000017740	5
ENSMUSG00000050875	4
ENSMUSG00000053868	2
ENSMUSG00000090394	14
ENSMUSG00000047363	10
ENSMUSG00000039512	0
ENSMUSG00000058194	2
ENSMUSG00000039476	9
ENSMUSG00000042156	0
ENSMUSG00000073959	10
ENSMUSG00000077025	2
ENSMUSG00000015672	1
ENSMUSG00000047053	10
ENSMUSG00000050732	0
ENSMUSG00000029070	0
ENSMUSG00000045503	1
ENSMUSG00000033904	5
ENSMUSG00000022758	9
ENSMUSG00000044084	10
ENSMUSG00000053963	5
ENSMUSG00000037843	5
ENSMUSG00000044378	9
ENSMUSG00000028068	1
ENSMUSG00000048856	12
ENSMUSG00000043311	1
ENSMUSG00000005823	11
ENSMUSG00000035621	11
ENSMUSG00000034435	0
ENSMUSG00000092880	2
ENSMUSG00000070979	10
ENSMUSG00000061175	0
ENSMUSG00000026579	12
ENSMUSG00000024084	4
ENSMUSG00000005045	5
ENSMUSG00000075125	10
ENSMUSG00000007777	4
ENSMUSG00000017724	4
ENSMUSG00000020189	8
ENSMUSG00000024843	11
ENSMUSG00000028710	0
ENSMUSG00000092305	10
ENSMUSG00000022715	10
ENSMUSG00000046337	4
ENSMUSG00000029265	8
ENSMUSG00000095125	9
ENSMUSG00000063971	10
ENSMUSG00000065408	2
ENSMUSG00000053164	9
ENSMUSG00000027671	11
ENSMUSG00000022236	3
ENSMUSG00000090523	0
ENSMUSG00000073967	10
ENSMUSG00000065952	3
ENSMUSG00000028989	0
ENSMUSG00000045098	8
ENSMUSG00000004341	1
ENSMUSG00000071519	3
ENSMUSG00000029635	8
ENSMUSG00000020737	11
ENSMUSG00000101360	3
ENSMUSG00000047079	2
ENSMUSG00000073969	10
ENSMUSG00000066568	8
ENSMUSG00000027238	0
ENSMUSG00000026043	7
ENSMUSG00000038502	11
ENSMUSG00000040187	4
ENSMUSG00000031816	13
ENSMUSG00000004500	4
ENSMUSG00000031775	13
ENSMUSG00000065450	2
ENSMUSG00000088675	2
ENSMUSG00000066647	4
ENSMUSG00000037130	2
ENSMUSG00000093073	2
ENSMUSG00000099794	2
ENSMUSG00000049488	4
ENSMUSG00000034639	9
ENSMUSG00000068809	10
ENSMUSG00000034457	9
ENSMUSG00000020346	6
ENSMUSG00000004945	0
ENSMUSG00000036957	9
ENSMUSG00000056073	5
ENSMUSG00000046110	9
ENSMUSG00000069717	4
ENSMUSG00000071686	2
ENSMUSG00000063511	6
ENSMUSG00000065539	2
ENSMUSG00000016356	9
ENSMUSG00000020715	0
ENSMUSG00000096858	10
ENSMUSG00000017003	2
ENSMUSG00000013495	1
ENSMUSG00000060791	0
ENSMUSG00000053199	5
ENSMUSG00000022961	7
ENSMUSG00000032384	8
ENSMUSG00000075701	0
ENSMUSG00000024958	13
ENSMUSG00000067942	0
ENSMUSG00000047129	2
ENSMUSG00000075223	2
ENSMUSG00000045780	0
ENSMUSG00000043262	13
ENSMUSG00000057375	0
ENSMUSG00000096409	3
ENSMUSG00000036752	6
ENSMUSG00000058254	5
ENSMUSG00000020743	14
ENSMUSG00000055900	4
ENSMUSG00000039438	0
ENSMUSG00000015850	13
ENSMUSG00000051495	8
ENSMUSG00000024926	11
ENSMUSG00000092368	8
ENSMUSG00000050813	10
ENSMUSG00000094793	7
ENSMUSG00000031712	4
ENSMUSG00000025776	9
ENSMUSG00000031553	10
ENSMUSG00000073975	10
ENSMUSG00000077881	2
ENSMUSG00000067543	3
ENSMUSG00000101693	4
ENSMUSG00000051329	11
ENSMUSG00000086158	9
ENSMUSG00000035614	8
ENSMUSG00000073643	11
ENSMUSG00000041801	13
ENSMUSG00000022156	3
ENSMUSG00000111179	2
ENSMUSG00000030397	11
ENSMUSG00000076288	2
ENSMUSG00000033096	6
ENSMUSG00000042660	4
ENSMUSG00000082932	3
ENSMUSG00000047793	14
ENSMUSG00000034552	2
ENSMUSG00000032128	9
ENSMUSG00000070844	3
ENSMUSG00000025574	13
ENSMUSG00000046862	4
ENSMUSG00000007021	5
ENSMUSG00000022350	11
ENSMUSG00000108114	2
ENSMUSG00000063065	6
ENSMUSG00000038760	3
ENSMUSG00000006392	1
ENSMUSG00000060208	2
ENSMUSG00000035382	0
ENSMUSG00000048391	3
ENSMUSG00000022828	1
ENSMUSG00000075380	10
ENSMUSG00000027680	6
ENSMUSG00000078235	9
ENSMUSG00000074678	2
ENSMUSG00000048745	2
ENSMUSG00000073838	6
ENSMUSG00000021767	8
ENSMUSG00000030382	12
ENSMUSG00000047671	3
ENSMUSG00000021905	0
ENSMUSG00000094586	2
ENSMUSG00000028893	1
ENSMUSG00000041046	4
ENSMUSG00000020530	8
ENSMUSG00000053536	0
ENSMUSG00000076163	2
ENSMUSG00000071150	2
ENSMUSG00000003119	8
ENSMUSG00000040985	10
ENSMUSG00000052751	13
ENSMUSG00000064224	9
ENSMUSG00000085081	3
ENSMUSG00000065533	2
ENSMUSG00000028617	0
ENSMUSG00000029913	4
ENSMUSG00000028136	8
ENSMUSG00000105853	2
ENSMUSG00000022113	3
ENSMUSG00000074164	3
ENSMUSG00000028690	1
ENSMUSG00000005982	6
ENSMUSG00000042757	1
ENSMUSG00000067925	5
ENSMUSG00000003528	0
ENSMUSG00000064288	7
ENSMUSG00000050211	9
ENSMUSG00000077756	2
ENSMUSG00000026986	1
ENSMUSG00000094973	10
ENSMUSG00000046711	11
ENSMUSG00000055067	1
ENSMUSG00000025576	5
ENSMUSG00000018923	4
ENSMUSG00000036073	1
ENSMUSG00000032174	5
ENSMUSG00000100294	10
ENSMUSG00000062426	2
ENSMUSG00000036185	3
ENSMUSG00000025510	6
ENSMUSG00000047067	9
ENSMUSG00000062638	1
ENSMUSG00000044043	4
ENSMUSG00000020263	6
ENSMUSG00000098176	9
ENSMUSG00000016128	0
ENSMUSG00000056946	2
ENSMUSG00000050190	2
ENSMUSG00000027875	7
ENSMUSG00000030304	8
ENSMUSG00000049217	10
ENSMUSG00000025534	14
ENSMUSG00000024043	4
ENSMUSG00000030579	14
ENSMUSG00000022574	1
ENSMUSG00000047884	3
ENSMUSG00000026484	8
ENSMUSG00000096910	13
ENSMUSG00000001150	11
ENSMUSG00000009585	14
ENSMUSG00000034472	5
ENSMUSG00000028495	7
ENSMUSG00000030589	4
ENSMUSG00000075379	10
ENSMUSG00000100923	10
ENSMUSG00000024507	6
ENSMUSG00000020520	11
ENSMUSG00000028341	0
ENSMUSG00000063583	3
ENSMUSG00000027912	0
ENSMUSG00000033184	6
ENSMUSG00000049624	13
ENSMUSG00000047146	13
ENSMUSG00000058670	4
ENSMUSG00000013353	9
ENSMUSG00000094192	2
ENSMUSG00000062397	6
ENSMUSG00000025243	0
ENSMUSG00000039653	12
ENSMUSG00000022443	7
ENSMUSG00000044566	3
ENSMUSG00000024386	12
ENSMUSG00000045273	1
ENSMUSG00000037103	1
ENSMUSG00000075203	2
ENSMUSG00000030584	4
ENSMUSG00000030317	5
ENSMUSG00000028394	13
ENSMUSG00000074731	9
ENSMUSG00000093090	2
ENSMUSG00000034959	14
ENSMUSG00000029715	9
ENSMUSG00000034218	8
ENSMUSG00000074354	1
ENSMUSG00000031229	6
ENSMUSG00000022247	0
ENSMUSG00000070372	8
ENSMUSG00000025037	7
ENSMUSG00000052087	0
ENSMUSG00000026641	11
ENSMUSG00000034583	2
ENSMUSG00000022945	1
ENSMUSG00000015879	9
ENSMUSG00000072662	3
ENSMUSG00000095932	3
ENSMUSG00000031631	0
ENSMUSG00000052951	3
ENSMUSG00000048899	4
ENSMUSG00000021646	0
ENSMUSG00000077001	2
ENSMUSG00000027068	4
ENSMUSG00000032549	5
ENSMUSG00000040738	8
ENSMUSG00000046792	1
ENSMUSG00000056537	8
ENSMUSG00000042520	6
ENSMUSG00000053368	10
ENSMUSG00000028971	3
ENSMUSG00000046962	13
ENSMUSG00000114780	3
ENSMUSG00000026659	4
ENSMUSG00000056494	9
ENSMUSG00000039055	9
ENSMUSG00000100004	2
ENSMUSG00000010554	11
ENSMUSG00000050931	0
ENSMUSG00000070390	4
ENSMUSG00000043153	9
ENSMUSG00000075112	3
ENSMUSG00000090892	2
ENSMUSG00000079594	3
ENSMUSG00000061923	2
ENSMUSG00000022100	6
ENSMUSG00000035148	10
ENSMUSG00000035781	6
ENSMUSG00000039396	0
ENSMUSG00000057147	1
ENSMUSG00000031521	1
ENSMUSG00000106653	2
ENSMUSG00000034780	1
ENSMUSG00000079298	3
ENSMUSG00000000197	5
ENSMUSG00000094910	5
ENSMUSG00000021539	1
ENSMUSG00000020877	1
ENSMUSG00000095650	10
ENSMUSG00000052056	11
ENSMUSG00000027221	5
ENSMUSG00000032513	1
ENSMUSG00000029397	0
ENSMUSG00000056592	9
ENSMUSG00000010538	3
ENSMUSG00000029925	1
ENSMUSG00000067522	3
ENSMUSG00000061758	13
ENSMUSG00000045948	1
ENSMUSG00000029864	13
ENSMUSG00000032083	7
ENSMUSG00000033219	10
ENSMUSG00000078123	10
ENSMUSG00000050201	3
ENSMUSG00000027087	6
ENSMUSG00000070141	2
ENSMUSG00000091358	4
ENSMUSG00000038300	2
ENSMUSG00000038544	1
ENSMUSG00000097352	4
ENSMUSG00000031278	6
ENSMUSG00000044201	9
ENSMUSG00000018076	8
ENSMUSG00000027642	6
ENSMUSG00000057092	0
ENSMUSG00000077921	2
ENSMUSG00000053161	9
ENSMUSG00000019471	6
ENSMUSG00000079480	4
ENSMUSG00000066441	0
ENSMUSG00000083844	4
ENSMUSG00000023353	5
ENSMUSG00000009092	4
ENSMUSG00000037685	6
ENSMUSG00000004885	1
ENSMUSG00000035314	13
ENSMUSG00000033825	3
ENSMUSG00000040520	0
ENSMUSG00000029416	14
ENSMUSG00000117571	10
ENSMUSG00000030717	0
ENSMUSG00000041781	8
ENSMUSG00000058833	1
ENSMUSG00000041730	3
ENSMUSG00000061707	2
ENSMUSG00000099825	2
ENSMUSG00000017009	6
ENSMUSG00000028773	7
ENSMUSG00000021681	11
ENSMUSG00000099579	2
ENSMUSG00000013584	4
ENSMUSG00000053414	1
ENSMUSG00000002949	11
ENSMUSG00000053465	9
ENSMUSG00000070144	2
ENSMUSG00000074179	0
ENSMUSG00000069306	0
ENSMUSG00000029050	6
ENSMUSG00000065501	2
ENSMUSG00000090747	2
ENSMUSG00000002105	13
ENSMUSG00000111375	5
ENSMUSG00000027583	13
ENSMUSG00000060288	1
ENSMUSG00000116975	0
ENSMUSG00000030724	14
ENSMUSG00000022658	5
ENSMUSG00000048349	4
ENSMUSG00000032079	12
ENSMUSG00000029916	1
ENSMUSG00000036858	9
ENSMUSG00000023861	6
ENSMUSG00000070601	13
ENSMUSG00000030590	1
ENSMUSG00000058052	10
ENSMUSG00000036944	4
ENSMUSG00000007872	0
ENSMUSG00000067780	1
ENSMUSG00000104543	3
ENSMUSG00000110656	10
ENSMUSG00000032350	6
ENSMUSG00000030276	4
ENSMUSG00000027763	7
ENSMUSG00000105402	3
ENSMUSG00000069792	13
ENSMUSG00000090260	10
ENSMUSG00000022587	7
ENSMUSG00000097318	3
ENSMUSG00000067855	10
ENSMUSG00000063808	4
