gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	meta_fdr_bh	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000022668	Gtpbp8	8	-0.3315390310301496	0.002268843287031551	-146.12689775675068	0.0	0.0	4	4	49.71918654841933	85.92092814474547	1.639929452776201e-08	False	mixed
ENSMUSG00000071281	Zfp65	8	-0.388369596917385	0.007946361594888011	-48.873889298874566	0.0	0.0	3	5	51.98090949917844	86.5335176559182	5.8893596918684104e-09	False	mixed
ENSMUSG00000032050	Rdx	8	-0.5782232590740936	0.0155703812035005	-37.13610164817921	7.349046132290299e-302	8.39832660784508e-299	3	5	107.30534649976053	93.47655990280444	3.324042490185681e-20	False	mixed
ENSMUSG00000019370	Calm3	8	-0.6784707546768576	0.018660009620968237	-36.359614408476006	1.8520754950769209e-289	2.0051154175648558e-286	2	6	86.840127680112	91.93921037773517	5.504186756671055e-16	False	mixed
ENSMUSG00000043587	Pxylp1	8	-1.0953048008282222	0.032081321301084466	-34.14151152157181	1.7871690255535257e-255	1.838103342781801e-252	3	5	254.84783481330678	97.25326291073732	2.5738538391505516e-51	True	mixed
ENSMUSG00000032249	Anp32a	8	-0.7322565529383627	0.023523290098343055	-31.129002357962747	9.759784211617849e-213	9.559941011094246e-210	3	5	147.35648630268037	95.24961528627826	1.457139807154472e-28	False	mixed
ENSMUSG00000063904	Dpp3	8	-0.45203050754665786	0.014641181085110979	-30.87391002945385	2.6761387102281625e-209	2.502189694063332e-206	4	4	63.62618481251261	88.99824023611205	2.8382744772559276e-11	False	mixed
ENSMUSG00000036678	Aaas	8	-0.7987177470410767	0.026999483220267625	-29.58270499197946	2.4942793461922607e-192	2.2307533109206435e-189	4	4	142.6843528628432	95.09406612599713	1.391699423838911e-27	False	mixed
ENSMUSG00000091931	Gon7	8	-0.46157610280668626	0.016244579458677414	-28.414161411862516	1.351700311175683e-177	1.1585198083701584e-174	3	5	63.94218574899543	89.0526107013632	2.4526963649910592e-11	False	mixed
ENSMUSG00000039294	Cybc1	8	-0.6518342356885076	0.023024379796462924	-28.310609946967794	2.5584120632316968e-176	2.10506144562704e-173	3	5	146.20440217395907	95.21218246789097	2.542540886376504e-28	False	mixed
ENSMUSG00000011884	Gltp	8	-0.5432307486808856	0.01920558465459533	-28.285040963379707	5.279517638639054e-176	4.176910685646359e-173	1	7	30.94602598512886	77.37997116862806	6.36152344716833e-05	False	mixed
ENSMUSG00000031557	Plekha2	8	-0.6970650173009678	0.024668094810423678	-28.25775653361029	1.1429142126874029e-175	8.707313094436992e-173	2	6	111.6988895277834	93.73315166373355	4.077434862009053e-21	False	mixed
ENSMUSG00000015942	Gtf2ird2	8	-0.7236265725263425	0.02594293277137147	-27.893013442369114	3.243012392037787e-171	2.382455889436331e-168	3	5	81.16470075612312	91.37556113089973	7.970396970122434e-15	False	mixed
ENSMUSG00000049436	Upk1b	8	-1.9654335897881776	0.07092482539895674	-27.7115040993402	5.074429009177084e-169	3.599344990302504e-166	4	4	125.07697632330071	94.40344641694384	6.700363641469615e-24	True	mixed
ENSMUSG00000079605	Zbtb9	8	-0.5794529774824859	0.021119537310938616	-27.43682160036551	9.979513345954804e-166	6.842619650876344e-163	5	3	95.16045282440533	92.64400305774423	1.0742122214213224e-17	False	mixed
ENSMUSG00000061689	Dlgap4	8	-0.2479136599570931	0.009294839730776175	-26.67218232243697	9.898580890230323e-157	6.568187384259283e-154	3	5	20.493039765352652	65.84206110879256	0.004597613496178317	False	mixed
ENSMUSG00000029763	Exoc4	8	-0.44523222503249976	0.016922158460069652	-26.310604884305473	1.4502944705993518e-152	9.322674143821458e-150	1	7	44.31359840324035	84.20349452034539	1.858153847405546e-07	False	mixed
ENSMUSG00000069565	Dazap1	8	-0.4806054008225362	0.01855537545824355	-25.90114125710234	6.465440067913573e-148	4.03012430899946e-145	4	4	55.140375583135686	87.30512818244041	1.3984082052372851e-09	False	mixed
ENSMUSG00000066684	Pilrb1	8	-1.0768171359901548	0.04204338875196871	-25.612044317900803	1.1201622802658756e-144	6.776981795608547e-142	0	8	113.60931394268441	93.83853334108551	1.6354106387240509e-21	True	all_down
ENSMUSG00000038812	Trmt112	8	-0.46081861849076644	0.01805321314226403	-25.525573473231358	1.0255372285334247e-143	6.027228797409299e-141	3	5	33.09324126654164	78.84764461836734	2.54382212843295e-05	False	mixed
ENSMUSG00000002227	Mov10	8	-1.0098165345866315	0.03988500323490554	-25.31820114540911	2.0137015446229296e-141	1.150606688135935e-138	3	5	122.91298783168374	94.30491429466693	1.893919058690521e-23	True	mixed
ENSMUSG00000038422	Hdhd3	8	-0.7987131822407221	0.031590363359250924	-25.28344397807716	4.8584964326082324e-141	2.701061395101387e-138	4	4	113.01697286731218	93.80624005190941	2.171087658702096e-21	False	mixed
ENSMUSG00000060992	Copz1	8	-0.6306059270330147	0.025153875979977463	-25.06993067529546	1.0586404547357164e-138	5.730587935240444e-136	3	5	90.0922904064763	92.2301897660526	1.1844079958790516e-16	False	mixed
ENSMUSG00000037583	Nr0b2	8	-0.9116165842236423	0.03735161363271441	-24.406350772090956	1.4642770721139321e-131	7.7231229162522e-129	2	6	43.80041672370229	84.01841689279637	2.3359026057942327e-07	False	mixed
ENSMUSG00000023259	Slc26a6	8	-1.2864422072911776	0.052775738074821554	-24.375636499244305	3.101135505521672e-131	1.5947589337145196e-128	3	5	358.64254759985835	98.04819588561199	1.7391081792364262e-73	True	mixed
ENSMUSG00000006215	Zbtb17	8	-0.40556883656489406	0.017090669324080855	-23.730424413129633	1.750169859144579e-124	8.780730244537559e-122	3	5	27.043115526509943	74.11540843680527	0.00032737694242885196	False	mixed
ENSMUSG00000037818	Abhd18	8	-0.5038146119688623	0.021253557138086826	-23.704954831585148	3.2054822768364144e-124	1.5699231055839296e-121	2	6	101.32021932800295	93.09121116552367	5.757222098385802e-19	False	mixed
ENSMUSG00000022142	Nup155	8	-0.4193384473725907	0.018268412275103053	-22.95429077567307	1.335029078439731e-116	6.386406545001224e-114	3	5	83.49237274643268	91.6160006360592	2.666721683721612e-15	False	mixed
ENSMUSG00000044098	Rsbn1	8	0.3469811177645807	0.01551065518596647	22.37050038211911	7.627642301691287e-111	3.565922776040676e-108	3	5	77.59735259554273	90.97907368504465	4.2516977025386617e-14	False	mixed
ENSMUSG00000027173	Depdc7	8	-0.6309415612588285	0.02969481527167109	-21.247532792727892	3.474495747705375e-100	1.5882306117844348e-97	4	4	171.2699128259219	95.91288400601059	1.355116271222931e-33	False	mixed
ENSMUSG00000026880	Stom	8	-0.6758003763436546	0.031942011682794424	-21.157101282624435	2.373743449554803e-99	1.0614761468987457e-96	1	7	85.55538951285517	91.81816593921506	1.0089441106462497e-15	False	mixed
ENSMUSG00000022504	Ciita	8	-0.8631322940723858	0.04080439276926682	-21.152925837006514	2.593468927249694e-99	1.1350565070963022e-96	2	6	57.912661245410206	87.91283313619994	3.9353837916641095e-10	False	mixed
ENSMUSG00000030726	Pold3	8	-0.4468189620546667	0.021444741982483546	-20.835828307919794	2.0493908131578295e-96	8.782493547220115e-94	2	6	77.39465592169864	90.95544787086848	4.6753236296281415e-14	False	mixed
ENSMUSG00000042369	Rbm45	8	-0.5154475821032467	0.024786170447306577	-20.795773320410557	4.726735071747972e-96	1.9842640903235875e-93	4	4	161.27891122953227	95.65969292163834	1.725941608353954e-31	False	mixed
ENSMUSG00000056025	Clca3a1	8	0.20558495495365472	0.00990362392586395	20.758558331032383	1.0259864727222991e-95	4.220908348779539e-93	1	7	81.79746877598537	91.44227797663208	5.919685569604975e-15	False	mixed
ENSMUSG00000033099	Nol12	8	-0.5382345992488663	0.02611959417242705	-20.606545250884853	2.3974454100458656e-94	9.66969648718499e-92	4	4	96.52271634832053	92.74782117119543	5.628411961342433e-18	False	mixed
ENSMUSG00000035933	Cog5	8	-0.4706808557601395	0.022961362635633167	-20.49882070281411	2.2057421327944483e-93	8.725406859919577e-91	3	5	105.91025278790293	93.39063044819818	6.466476937943386e-20	False	mixed
ENSMUSG00000070348	Ccnd1	8	-1.2522740610603706	0.06157638031322162	-20.336922285629765	6.061708576994932e-92	2.3526291590336934e-89	1	7	87.7716993201362	92.02476418455979	3.545863585130462e-16	True	mixed
ENSMUSG00000030347	D6Wsu163e	8	-0.3619310672069555	0.017911025174426123	-20.20716646212586	8.467136642683802e-91	3.225351865555663e-88	3	5	94.37637726404606	92.58288969874802	1.5579671326439965e-17	False	mixed
ENSMUSG00000026458	Ppfia4	8	-1.13068907770719	0.05614326291486687	-20.139354554823726	3.336557973425762e-90	1.247872682061235e-87	1	7	114.86204035333054	93.90573249572523	8.980429305077758e-22	True	mixed
ENSMUSG00000037214	Thap1	8	-0.4444995036547459	0.022102157959199217	-20.111135956737616	5.895805970497252e-90	2.1656558716630086e-87	2	6	96.37757100539557	92.73689933562642	6.0298163309072055e-18	False	mixed
ENSMUSG00000056870	Gulp1	8	0.6340633282941864	0.03155534629553404	20.09368942922753	8.379784355686915e-90	3.0240730560785936e-87	2	6	72.13241416048008	90.29562495381562	5.471570204666955e-13	False	mixed
ENSMUSG00000021258	Ccnk	8	0.3766804275188225	0.01883626841555792	19.9976141350641	5.7770793348660916e-89	2.048871067555095e-86	4	4	77.3945291662334	90.9554330578523	4.675601306565345e-14	False	mixed
ENSMUSG00000036461	Elf1	8	-0.5062553589629217	0.025349106964645284	-19.971329154474848	9.781554944243227e-89	3.410281105137003e-86	3	5	131.70059192667648	94.6849137899872	2.772969125646139e-25	False	mixed
ENSMUSG00000055305	Zfp93	8	-0.5547269715552958	0.027863409660640204	-19.908797175634323	3.4141392056397086e-88	1.17048072433348e-85	3	5	101.66400073161799	93.11457354656025	4.888395974754636e-19	False	mixed
ENSMUSG00000039230	Tbcd	8	-0.3548253386946828	0.017862883228268085	-19.863833523424162	8.367343984549454e-88	2.82157812724889e-85	3	5	26.437519001135534	73.52247765874196	0.00042057466813765854	False	mixed
ENSMUSG00000086514	Gm11747	8	1.4227257425032804	0.07214558455269546	19.720205350392792	1.4464007542046101e-86	4.798784437740134e-84	2	6	152.87084209296242	95.42097112558376	1.0125762353189697e-29	True	mixed
ENSMUSG00000087305	A430035B10Rik	8	-0.4349086307887074	0.022546429131062962	-19.289468334900064	6.584695113344175e-83	2.1499552139918998e-80	4	4	76.24404513868485	90.81895512329221	8.013627968565257e-14	False	mixed
ENSMUSG00000010554	Mettl16	8	-0.4773743597837967	0.025065056524809674	-19.045413255353573	7.1717787550690085e-81	2.3050545154963985e-78	4	4	132.15036030696632	94.70300346988083	2.2331820412269515e-25	False	mixed
ENSMUSG00000024694	Keg1	8	-0.751935810249883	0.04041207261481219	-18.606712341061094	2.8348768186010468e-77	8.971294793634391e-75	3	5	126.78604914661112	94.47888782155721	2.9476603365784707e-24	False	mixed
ENSMUSG00000026442	Nfasc	8	-0.8930016293582836	0.04802673115740556	-18.59384571545186	3.603873048406375e-77	1.1232071000866534e-74	5	3	142.98646126755622	95.104431609856	1.2028389936972834e-27	False	mixed
ENSMUSG00000042015	Wdr41	8	-0.20865182328513626	0.011242715213138918	-18.558846268852662	6.917429672146028e-77	2.123754154567818e-74	4	4	26.04174023127042	73.12007593258097	0.0004950918243486173	False	mixed
ENSMUSG00000023286	Ube2j2	8	0.2421732764895397	0.013062862466537869	18.539066541494744	9.994128881490304e-77	3.0232239866508172e-74	5	3	54.39923302181087	87.1321715194157	1.9607538477099268e-09	False	mixed
ENSMUSG00000021893	Capn7	8	-0.21793550792542896	0.011929071111393795	-18.26927728826032	1.4536307745712646e-74	4.3335050772363646e-72	1	7	18.06727958373347	61.2559269503843	0.011670109911749379	False	mixed
ENSMUSG00000049488	Tmem67	8	-0.2689660357060838	0.014829100051373193	-18.13771805263241	1.605606794267939e-73	4.71819025115593e-71	3	5	46.400771548940824	84.9140439558924	7.304438684456097e-08	False	mixed
ENSMUSG00000024300	Myo1f	8	-0.814217814646423	0.04645434766958205	-17.52726828579635	8.873118804314739e-69	2.570704983165552e-66	2	6	53.63321678328723	86.94838680237191	2.779346167117923e-09	False	mixed
ENSMUSG00000017837	Nkiras2	8	-0.35775055704367076	0.020493946447928995	-17.456401477023626	3.0773140013875966e-68	8.791715140075398e-66	3	5	26.618273308149423	73.70227618086373	0.00039031945205151826	False	mixed
ENSMUSG00000062761	Zfp512	8	-0.2892983166295215	0.01672972267294201	-17.29247533178904	5.36003353250404e-67	1.5103546542960015e-64	2	6	42.017557742975676	83.34029778022919	5.159641553318882e-07	False	mixed
ENSMUSG00000024261	Syt4	7	0.7736743050627587	0.045420177180223786	17.033713937153486	4.617819260661544e-65	1.2836289485379456e-62	4	3	89.24520823408092	93.276949968829	4.3469837106578493e-17	False	mixed
ENSMUSG00000029310	Nudt9	8	-0.27135824802265723	0.01595593465829585	-17.006728457713503	7.321360233179982e-65	2.008005066620163e-62	4	4	21.586794801690036	67.57276814688595	0.0029921274738767736	False	mixed
ENSMUSG00000075054	Yae1d1	8	-0.327426981195823	0.019273205870734004	-16.988713937467693	9.954796893402104e-65	2.6943443697010695e-62	3	5	65.0906978642401	89.24577515730446	1.4420131513306357e-11	False	mixed
ENSMUSG00000039634	Zfp189	8	0.12870292744390188	0.0076303660107283795	16.86720234166279	7.842373976541876e-64	2.0950341908761865e-61	4	4	32.754345385941924	78.62878980630038	2.941670664282987e-05	False	mixed
ENSMUSG00000040345	Arhgap9	8	-0.5647369910308305	0.0335203908036247	-16.847565839529626	1.0932264396524992e-63	2.8830343414938347e-61	2	6	33.79895502117864	79.28930052537495	1.8782556595524615e-05	False	mixed
ENSMUSG00000037649	H2-DMa	8	-0.9183975861162402	0.05581108704262584	-16.455468523929877	7.662664603147172e-61	1.995202669452371e-58	0	8	45.75097714397255	84.69978033917859	9.77353329440255e-08	False	all_down
ENSMUSG00000032498	Mlh1	8	-0.37628256003121285	0.023081114145841148	-16.302616834422313	9.455560120505584e-60	2.4312608959849983e-57	3	5	66.11007969681718	89.41159951386807	8.994234212241347e-12	False	mixed
ENSMUSG00000020495	Smg8	8	-0.3862132416928065	0.023747956728909985	-16.26300932335131	1.806432687042233e-59	4.587446959562807e-57	1	7	26.64485724746274	73.72851378039724	0.0003860540397419712	False	mixed
ENSMUSG00000027710	Acad9	8	-0.4192584971851733	0.026384536260921344	-15.890311394486979	7.395926422802556e-57	1.8552952014274216e-54	3	5	84.47802093685532	91.71382103608667	1.6764192155943612e-15	False	mixed
ENSMUSG00000054021	Sirt5	8	-0.3263548685213988	0.02092878288891137	-15.593590427769707	8.048023382562471e-55	1.9945523009555426e-52	2	6	34.415303096912666	79.66021109769636	1.4400026786858963e-05	False	mixed
ENSMUSG00000025317	Car5a	8	-0.616828281204765	0.03972193600590219	-15.528656033107548	2.2198344800454582e-54	5.4359518160160806e-52	4	4	115.29602332733579	93.92867178070283	7.295947114197692e-22	False	mixed
ENSMUSG00000020534	Shmt1	8	-0.5333389408465197	0.03456883702987787	-15.42831598255835	1.0558954362923387e-53	2.5552669558274596e-51	3	5	84.34759278592621	91.70100797332063	1.782655014512284e-15	False	mixed
ENSMUSG00000022863	Btg3	8	0.4196165341978823	0.02731196726897359	15.363834104860214	2.861398763079325e-53	6.84406657634206e-51	3	5	103.22258656889764	93.21853846848941	2.3276479330671163e-19	False	mixed
ENSMUSG00000031833	Mast3	8	-0.6257072214672191	0.04109218847636585	-15.226914035671141	2.3439698576201e-52	5.542006893246604e-50	3	5	52.53216694839066	86.67483104803762	4.585351264491104e-09	False	mixed
ENSMUSG00000014959	Gorasp2	8	-0.3780725288005877	0.024921179263008995	-15.1707318827311	5.525721132400207e-52	1.2916373146985484e-49	5	3	66.30314215891846	89.44243097375073	8.2245175943423e-12	False	mixed
ENSMUSG00000039316	Rftn1	8	-0.4803053527966286	0.0317930597382501	-15.107239024835827	1.4509293722505155e-51	3.3534401333924837e-49	2	6	40.704812627135865	82.8030162818304	9.223856968432019e-07	False	mixed
ENSMUSG00000040616	Tmem51	8	-0.6025253970050035	0.040154755761083	-15.005081853566054	6.80070017476489e-51	1.5543378066101532e-48	2	6	47.95095321185603	85.40175005682843	3.640085188518458e-08	False	mixed
ENSMUSG00000000711	Rab5b	8	-0.47871908042926725	0.031909137878887536	-15.002570180562868	7.063044744123078e-51	1.596558575677052e-48	3	5	80.89751619843929	91.34707673492818	9.036653659760374e-15	False	mixed
ENSMUSG00000071713	Csf2rb	8	-0.5624967990969149	0.03753501089565892	-14.985923426546012	9.075534801776964e-51	2.0291712051364367e-48	1	7	25.461328806070245	72.50732648984476	0.0006283377782443514	False	mixed
ENSMUSG00000029299	Abcg3	8	-0.445267586953886	0.030144736699725914	-14.770989423103321	2.2537982242607257e-49	4.985013921832594e-47	0	8	19.597418930396394	64.28101055112562	0.006508152346738038	False	all_down
ENSMUSG00000038965	Ube2l3	8	-0.40160456154281104	0.027664002047979	-14.51722570170032	9.42481590163462e-48	2.062430458474725e-45	4	4	69.27263099854201	89.89499907958263	2.07224795380968e-12	False	mixed
ENSMUSG00000024818	Slc25a45	8	-0.6195980941206097	0.04279897131149785	-14.476938934141064	1.6947831778213317e-47	3.669651575556294e-45	1	7	58.2851477380793	87.99007933984062	3.31757415141957e-10	False	mixed
ENSMUSG00000038705	Gmeb2	8	0.10684732018292949	0.007385854950882484	14.466479628084635	1.9731571010451037e-47	4.227900163385186e-45	3	5	24.60172443961703	71.54670999920782	0.000892514062380258	False	mixed
ENSMUSG00000040212	Emp3	8	-0.7897324742180593	0.05480055217064887	-14.411031329736113	4.410744645160692e-47	9.353506943397467e-45	0	8	44.730509723979964	84.35072606327284	1.5425990759314886e-07	False	all_down
ENSMUSG00000022571	Pycrl	8	-0.4936704850122264	0.03456625164544752	-14.2818634220423	2.8390716770272437e-46	5.959153509841878e-44	3	5	72.46413561254306	90.34004898998845	4.687289414409875e-13	False	mixed
ENSMUSG00000078799	Sult2a5	5	0.8904184054722674	0.0624595852633476	14.255912870987006	4.118808301464232e-46	8.557968359709015e-44	1	4	70.35373911840533	94.3144457563684	1.9112198342302788e-14	False	mixed
ENSMUSG00000040264	Gbp2b	8	-1.03936783512334	0.072923010508456	-14.252947428751822	4.2975306958085965e-46	8.840020641278284e-44	0	8	157.03843861675827	95.54249261412804	1.346696360697501e-30	True	all_down
ENSMUSG00000074677	Sirpb1c	8	-0.8593103434381176	0.06064172737950023	-14.170281431142167	1.399385728420647e-45	2.850036082535912e-43	4	4	47.3698402533319	85.22266496453376	4.7274277275144646e-08	False	mixed
ENSMUSG00000053604	Rpia	8	-0.6642721717246485	0.046898138213760966	-14.16414802431829	1.5270769008856277e-45	3.0796050834526826e-43	2	6	125.01428076620925	94.40063970524233	6.905210827642443e-24	False	mixed
ENSMUSG00000039828	Wdr70	8	-0.4056026238369766	0.028691218798216074	-14.13682097960215	2.252315185505214e-45	4.498070229693423e-43	3	5	77.04947930969581	90.91492887075341	5.495911835828306e-14	False	mixed
ENSMUSG00000069844	Sco1	8	-0.4231812418872716	0.02997111570291522	-14.119635921531936	2.8747265456638077e-45	5.685877408106205e-43	3	5	107.19049075926384	93.46956996799175	3.511286639531905e-20	False	mixed
ENSMUSG00000097145	9230114K14Rik	8	-0.37865813712441443	0.026942336404889362	-14.054391253748038	7.240180140302753e-45	1.4183857665335965e-42	3	5	45.54783912661854	84.63154315500965	1.0704002457243854e-07	False	mixed
ENSMUSG00000038246	Fam50b	8	0.9960199267903252	0.07118690990173202	13.9916162699751	1.7538037373673923e-44	3.403371969589364e-42	4	4	46.19287870104735	84.84614902374274	8.018052392786153e-08	False	mixed
ENSMUSG00000048720	Tbc1d12	8	-0.23998614699831303	0.017154638054924096	-13.989577992257725	1.8047966982714443e-44	3.469595147985384e-42	3	5	53.12664396479804	86.82393714792481	3.4997071875972184e-09	False	mixed
ENSMUSG00000030045	Mrpl19	8	-0.42776337513789314	0.031199852039877036	-13.71042960688281	8.793562728669036e-43	1.6748480123029821e-40	4	4	95.54647012285969	92.67372202133794	8.944783170966705e-18	False	mixed
ENSMUSG00000054455	Vapb	8	-0.36368566157493437	0.026534694328042063	-13.706043004632944	9.341522102320042e-43	1.7628909141717732e-40	3	5	41.05031346228024	82.94775506055011	7.9178573544994e-07	False	mixed
ENSMUSG00000043518	Rai2	8	-0.4535165958346683	0.03320498455280942	-13.65808784260666	1.8066571528190353e-42	3.378448875771596e-40	4	4	80.2143295913448	91.27337966213544	1.245611828262788e-14	False	mixed
ENSMUSG00000068267	Cenpb	8	-0.3743150949369379	0.027445515017343665	-13.63847953665277	2.3643890126190386e-42	4.381574954015642e-40	4	4	38.61143032186186	81.87065347839086	2.317959421988973e-06	False	mixed
ENSMUSG00000001525	Tubb5	8	-0.695847219342163	0.05110457260418147	-13.61614399423091	3.210783140120149e-42	5.8969472493099525e-40	4	4	167.66448116305304	95.82499528138429	7.799382594424129e-33	False	mixed
ENSMUSG00000010660	Plcd1	8	-0.3791383994894799	0.027863614999371438	-13.606935047660999	3.6419973626975007e-42	6.629724402715716e-40	3	5	21.652770358665713	67.6715732719231	0.0029150965236087443	False	mixed
ENSMUSG00000029659	Medag	8	-0.33035971284629745	0.024405510487152574	-13.536275466157685	9.551016475099673e-42	1.7233720078315816e-39	3	5	18.273973163349254	61.69415409868623	0.010793180095104864	False	mixed
ENSMUSG00000020308	Tpgs1	8	-0.35330341341016885	0.026115179329928972	-13.528661202998899	1.0593536422008038e-41	1.894861253919177e-39	4	4	23.371185442996524	70.04858817678142	0.0014684843562467545	False	mixed
ENSMUSG00000035184	Fam124a	8	-0.45858839720422556	0.03402088707225794	-13.479613163237527	2.0618501343702589e-41	3.6562290744824334e-39	2	6	57.05073815541467	87.73022010524919	5.840434755342468e-10	False	mixed
ENSMUSG00000032098	Treh	8	1.4969617342652184	0.11253114158199619	13.302644167831998	2.2342493813460855e-40	3.9280777584862377e-38	8	0	56.17221652366337	87.53832333276158	8.729075794482436e-10	True	all_up
ENSMUSG00000007338	Mrpl49	8	-0.41355204664537837	0.031097203596472053	-13.298689233018221	2.3556169611016433e-40	4.1063593974458306e-38	3	5	62.701348323814585	88.83596575332123	4.350033298312357e-11	False	mixed
ENSMUSG00000030413	Pglyrp1	8	-1.2313928208072278	0.09311923522766032	-13.223828758866917	6.392525558611451e-40	1.1049937037028366e-37	3	5	116.38366563384999	93.98541027052507	4.3343105427079655e-22	True	mixed
ENSMUSG00000025875	Tspan17	8	-0.39059676945244526	0.02956761988238675	-13.210287842110732	7.653121536788394e-40	1.311872583431144e-37	3	5	15.215921573316646	53.995556783918175	0.033329088952125455	False	mixed
ENSMUSG00000001588	Acap1	8	-0.5167961898166124	0.0392705089125566	-13.159905591428906	1.4927227072278974e-39	2.5376286022874256e-37	1	7	18.106079710172846	61.338952926032505	0.011500449765290357	False	mixed
ENSMUSG00000031792	Usb1	8	-0.38003628722273575	0.028986517091329003	-13.110795133659552	2.8558842434757495e-39	4.815208105598046e-37	1	7	25.44702951125253	72.49187769871277	0.0006320294831321909	False	mixed
ENSMUSG00000050965	Prkca	8	-0.46123209336216253	0.03522059018886332	-13.095524262623039	3.492544006448624e-39	5.840782944117739e-37	5	3	137.43573875868515	94.90671053743098	1.7504949883951665e-26	False	mixed
ENSMUSG00000004891	Nes	8	-0.8507980326546989	0.0652964628792819	-13.029772136779112	8.285471568488407e-39	1.3744528239016656e-36	4	4	276.19722565918545	97.46557917687498	7.26620193694613e-56	False	mixed
ENSMUSG00000026162	Nhej1	8	-0.5326872435159157	0.040948339173528685	-13.00876309680161	1.0909359255398947e-38	1.7952441590684505e-36	1	7	65.09752213497136	89.24690253879956	1.4374661709672797e-11	False	mixed
ENSMUSG00000101583	Gm20753	8	-1.1705031417742309	0.0900663066440678	-12.996015773134024	1.2888505257087077e-38	2.1040996280815965e-36	2	6	200.83356511179923	96.51452684410434	7.644044923494853e-40	True	mixed
ENSMUSG00000087424	5730405O15Rik	8	-0.6488009933118867	0.050714550826738425	-12.793192145750345	1.7896890754259073e-37	2.8987326205914104e-35	2	6	179.16555100632627	96.0929989271471	2.923023918820321e-35	False	mixed
ENSMUSG00000020720	Psmd12	8	0.1817825234401284	0.014232142503673313	12.772674486164707	2.3300827699137216e-37	3.7445158263379105e-35	6	2	42.53879630425126	83.5444332981739	4.094261052828343e-07	False	mixed
ENSMUSG00000001909	Trmt1	8	-0.2731490434509774	0.021442031196769393	-12.738953737374095	3.591792623841277e-37	5.727377850574811e-35	2	6	10.816479200408933	35.2839323193507	0.1468268541969456	False	mixed
ENSMUSG00000031400	G6pdx	8	-0.7145198822465224	0.05609224008138384	-12.738301790226785	3.6219294989662714e-37	5.731006907210477e-35	2	6	59.28632340478439	88.1928923940743	2.0954232258199357e-10	False	mixed
ENSMUSG00000026433	Rab29	8	-0.35821262719188757	0.02828494840099272	-12.664425690778893	9.309920405786854e-37	1.461870707992638e-34	3	5	53.849489186897614	87.00080519667547	2.5187439004758186e-09	False	mixed
ENSMUSG00000029553	Tfec	8	-0.5670581839757888	0.04499039089417979	-12.603984377676225	2.0074177553715715e-36	3.128226002120699e-34	0	8	34.48876144680027	79.70353324865648	1.395050476771226e-05	False	all_down
ENSMUSG00000024446	Rpp21	8	-0.43654910751056436	0.03465831923000947	-12.5957956764554	2.2270278502386632e-36	3.444358111233782e-34	3	5	33.94308523917267	79.37724296222338	1.7652205313205002e-05	False	mixed
ENSMUSG00000042985	Upk3b	8	-1.895087917463538	0.1505161651446119	-12.590593944795152	2.3787670823269014e-36	3.6515849913033106e-34	2	6	108.17458907858438	93.52897934752977	2.1953749447945975e-20	True	mixed
ENSMUSG00000037772	Mrpl23	8	-0.33832117049128235	0.026936009636187933	-12.560181521347369	3.495299569788834e-36	5.325800900041209e-34	2	6	20.91381262433217	66.52929752341832	0.0038998275800116214	False	mixed
ENSMUSG00000009013	Dynll1	8	-0.638156526681708	0.05091395675596633	-12.534019497648371	4.863391563997843e-36	7.355879740546738e-34	4	4	114.75672403009598	93.90013956989206	9.44469140316807e-22	False	mixed
ENSMUSG00000042349	Ikbke	8	-0.6578532073428497	0.05256632724512482	-12.514726476422437	6.202115457778055e-36	9.312227369817123e-34	2	6	128.2304083527811	94.54107641867446	1.4721206785629938e-24	False	mixed
ENSMUSG00000013465	Nelfb	8	-0.4290935240474944	0.03444503216440285	-12.457341366368071	1.2755233593298623e-35	1.9012692392329907e-33	2	6	51.59525745692903	86.43286157483855	7.015250126725936e-09	False	mixed
ENSMUSG00000042444	Mindy2	8	-0.4320000143518672	0.0348016209675952	-12.413215314140539	2.2157264034801788e-35	3.278956267596207e-33	2	6	75.43013623196317	90.71988949022501	1.1728040107551936e-13	False	mixed
ENSMUSG00000033594	Spata2l	8	-0.44842391087199257	0.036129873684119254	-12.411444191378271	2.2652949077310773e-35	3.328365446573447e-33	3	5	34.85655126153721	79.917691949851	1.1900487024162145e-05	False	mixed
ENSMUSG00000023004	Tuba1b	8	-0.6418309439638377	0.052190341175352865	-12.297887492388062	9.297400224798023e-35	1.3563654086815274e-32	2	6	217.9128858400677	96.78770717343559	1.829620920801661e-43	False	mixed
ENSMUSG00000004730	Adgre1	8	-0.8105006799701633	0.06603032596863624	-12.274673312307185	1.2389086180007694e-34	1.7946725543856217e-32	1	7	47.6125565904846	85.29799594630683	4.2386852635621524e-08	False	mixed
ENSMUSG00000032515	Csrnp1	8	0.5309392962301259	0.043257122249296516	12.27403185006743	1.248766129687072e-34	1.7963020480883266e-32	4	4	44.37359261415955	84.22485179222042	1.8090711152963572e-07	False	mixed
ENSMUSG00000035517	Tdrd7	8	-0.5118233614544887	0.041907359686053386	-12.21320945267811	2.6425539351251552e-34	3.7748148920503086e-32	5	3	120.76692871039813	94.20371116931676	5.303519075770084e-23	False	mixed
