gene_id	gmm	hdbscan	spectral	consensus	gene_symbol
ENSMUSG00000024785	3	0	10	5	Rcl1
ENSMUSG00000035620	10	0	19	0	Ric8b
ENSMUSG00000022244	3	0	7	6	Amacr
ENSMUSG00000054083	12	0	17	2	Capn12
ENSMUSG00000016349	8	0	16	12	Eef1a2
ENSMUSG00000054770	1	0	5	4	Kctd18
ENSMUSG00000057421	10	0	2	0	Las1l
ENSMUSG00000039461	10	0	8	0	Tcta
ENSMUSG00000028381	10	0	2	0	Ugcg
ENSMUSG00000051373	15	0	18	10	Plpp7
ENSMUSG00000070866	12	0	6	1	Zfp804a
ENSMUSG00000052974	24	0	7	6	Cyp2f2
ENSMUSG00000048332	10	0	1	0	Lhfpl6
ENSMUSG00000025791	0	0	7	6	Pgm1
ENSMUSG00000025083	1	0	5	4	Afap1l2
ENSMUSG00000020015	1	0	1	3	Cdk17
ENSMUSG00000024846	15	0	18	10	Cst6
ENSMUSG00000032769	12	0	3	1	Trpa1
ENSMUSG00000014453	12	0	4	1	Blk
ENSMUSG00000054027	1	0	1	3	Nt5dc3
ENSMUSG00000032298	1	0	5	4	Neil1
ENSMUSG00000026836	1	0	1	3	Acvr1
ENSMUSG00000004451	10	0	1	0	Ralb
ENSMUSG00000040505	3	0	10	5	Abcg5
ENSMUSG00000026535	1	0	0	3	Ifi202b
ENSMUSG00000036560	12	0	14	2	Lgi4
ENSMUSG00000046352	24	0	7	6	Gjb2
ENSMUSG00000017778	18	0	11	9	Cox7c
ENSMUSG00000115027	12	0	17	2	Vmn1r81
ENSMUSG00000017144	10	0	8	0	Rnd3
ENSMUSG00000069874	22	0	2	7	Irgm2
ENSMUSG00000062861	12	0	12	2	Zfp28
ENSMUSG00000030587	12	0	12	2	2200002D01Rik
ENSMUSG00000090925	12	0	12	2	1810064F22Rik
ENSMUSG00000023882	1	0	5	4	Zfp54
ENSMUSG00000035495	10	0	8	0	Tstd2
ENSMUSG00000037013	22	0	2	7	Ss18
ENSMUSG00000007034	12	0	9	1	Slc44a4
ENSMUSG00000037791	10	0	8	0	Phf12
ENSMUSG00000083061	10	0	8	0	
ENSMUSG00000027134	12	0	4	1	Lpcat4
ENSMUSG00000026271	12	0	4	1	Gpr35
ENSMUSG00000039156	10	0	2	0	Stim2
ENSMUSG00000026946	10	0	8	0	Nmi
ENSMUSG00000017831	22	0	10	5	Rab5a
ENSMUSG00000041132	22	0	10	5	N4bp2l1
ENSMUSG00000037062	17	0	7	8	Sh3glb1
ENSMUSG00000016757	1	0	0	3	Ttll12
ENSMUSG00000044499	12	0	14	2	Hs3st5
ENSMUSG00000043067	22	0	10	5	Dpy19l1
ENSMUSG00000096141	12	0	3	1	Dnah7a
ENSMUSG00000038357	12	0	9	1	Camp
ENSMUSG00000051331	12	0	13	2	Cacna1c
ENSMUSG00000025364	22	0	10	5	Pa2g4
ENSMUSG00000078700	12	0	12	2	D030028A08Rik
ENSMUSG00000029272	1	0	0	3	Sult1e1
ENSMUSG00000042148	10	0	1	0	Cox10
ENSMUSG00000097413	12	0	14	2	
ENSMUSG00000027180	3	0	7	6	Fbxo3
ENSMUSG00000078122	1	0	5	4	Mir223hg
ENSMUSG00000024077	10	0	8	0	Strn
ENSMUSG00000031963	1	0	12	4	Bmper
ENSMUSG00000053040	1	0	12	4	Aph1c
ENSMUSG00000059555	1	0	0	3	Tor4a
ENSMUSG00000078995	1	0	5	4	Zfp456
ENSMUSG00000036552	10	0	8	0	Ermard
ENSMUSG00000026542	6	0	11	9	Apcs
ENSMUSG00000025145	1	0	0	3	Lrrc45
ENSMUSG00000062203	3	0	10	5	Gspt1
ENSMUSG00000078578	24	0	7	6	Ube2d3
ENSMUSG00000097325	12	0	9	1	Gm16897
ENSMUSG00000002064	22	0	2	7	Sdf2
ENSMUSG00000046402	10	0	8	0	Rbp1
ENSMUSG00000004319	22	0	10	5	Clcn3
ENSMUSG00000049988	12	0	12	2	Lrrc25
ENSMUSG00000034265	1	0	5	4	Zdhhc14
ENSMUSG00000034063	12	0	9	1	4930590J08Rik
ENSMUSG00000021149	10	0	2	0	Gtpbp4
ENSMUSG00000030523	12	0	4	1	Trpm1
ENSMUSG00000050926	12	0	17	2	Dcaf12l2
ENSMUSG00000073514	12	0	6	1	Dok6
ENSMUSG00000032243	12	0	13	2	Itga11
ENSMUSG00000010175	17	0	7	8	Prox1
ENSMUSG00000014932	10	0	2	0	Yes1
ENSMUSG00000070283	1	0	1	3	Ndufaf3
ENSMUSG00000031821	12	0	12	2	Gins2
ENSMUSG00000061906	12	0	9	1	Ugt2b38
ENSMUSG00000084966	12	0	3	1	2810471M01Rik
ENSMUSG00000110018	12	0	3	1	Gm20957
ENSMUSG00000038086	15	0	18	10	Hspb2
ENSMUSG00000073775	1	0	0	3	Kti12
ENSMUSG00000010751	12	0	12	2	Tnfrsf22
ENSMUSG00000040721	1	0	0	3	Zfhx2
ENSMUSG00000023963	10	0	8	0	Cyp39a1
ENSMUSG00000013833	1	0	1	3	Med16
ENSMUSG00000090356	12	0	17	2	Teddm3
ENSMUSG00000046101	12	0	4	1	Mcmdc2
ENSMUSG00000021127	22	0	10	5	Zfp36l1
ENSMUSG00000001761	1	0	1	3	Smo
ENSMUSG00000020961	10	0	8	0	Ston2
ENSMUSG00000005656	1	0	1	3	Snx6
ENSMUSG00000030647	22	0	2	7	Ndufc2
ENSMUSG00000030583	1	0	0	3	Sipa1l3
ENSMUSG00000017002	1	0	5	4	Slpi
ENSMUSG00000057770	12	0	3	1	Or52n2c
ENSMUSG00000020532	24	0	7	6	Acaca
ENSMUSG00000030421	10	0	8	0	Uri1
ENSMUSG00000028468	10	0	2	0	Rgp1
ENSMUSG00000043671	1	0	0	3	Dpy19l3
ENSMUSG00000027895	12	0	14	2	Kcnc4
ENSMUSG00000092622	12	0	17	2	Khdc3
ENSMUSG00000030609	10	0	2	0	Aen
ENSMUSG00000037664	1	0	0	3	Cdkn1c
ENSMUSG00000024382	1	0	8	4	Ercc3
ENSMUSG00000026851	10	0	8	0	BC005624
ENSMUSG00000032372	1	0	1	3	Plscr2
ENSMUSG00000028007	10	0	2	0	Snx7
ENSMUSG00000047557	12	0	4	1	Lxn
ENSMUSG00000049649	12	0	3	1	Gpr3
ENSMUSG00000020635	12	0	14	2	Fkbp1b
ENSMUSG00000055322	0	0	7	6	Tns1
ENSMUSG00000009630	10	0	8	0	Ppp2cb
ENSMUSG00000029335	12	0	9	1	Bmp3
ENSMUSG00000042487	1	0	1	3	Leo1
ENSMUSG00000030265	10	0	8	0	Kras
ENSMUSG00000038135	12	0	4	1	Crygn
ENSMUSG00000053226	1	0	18	10	Dand5
ENSMUSG00000067873	22	0	2	7	Htatsf1
ENSMUSG00000044461	15	0	19	11	Shisa2
ENSMUSG00000104346	12	0	4	1	Pcdhga3
ENSMUSG00000027883	1	0	1	3	Gpsm2
ENSMUSG00000038227	12	0	6	1	Hoxa9
ENSMUSG00000043259	12	0	4	1	Fam13c
ENSMUSG00000017858	10	0	8	0	Ift52
ENSMUSG00000043088	12	0	4	1	Il17re
ENSMUSG00000092564	12	0	12	2	BC051226
ENSMUSG00000053552	12	0	9	1	Ebf4
ENSMUSG00000006154	12	0	9	1	Eps8l1
ENSMUSG00000005142	3	0	10	5	Man2b1
ENSMUSG00000021192	10	0	2	0	Golga5
ENSMUSG00000063651	12	0	15	2	Cnfn
ENSMUSG00000029780	10	0	8	0	Nt5c3
ENSMUSG00000016194	2	0	11	13	Hsd11b1
ENSMUSG00000027639	10	0	8	0	Samhd1
ENSMUSG00000048003	12	0	17	2	Catsper4
ENSMUSG00000060402	12	0	9	1	Chst8
ENSMUSG00000033721	1	0	5	4	Vav3
ENSMUSG00000074758	12	0	17	2	Gm5535
ENSMUSG00000037280	12	0	12	2	Galnt6
ENSMUSG00000051401	12	0	3	1	Kctd16
ENSMUSG00000064308	12	0	14	2	2410137M14Rik
ENSMUSG00000009073	22	0	2	7	Nf2
ENSMUSG00000033159	10	0	2	0	Cnppd1
ENSMUSG00000025199	17	0	7	8	Chuk
ENSMUSG00000004631	1	0	5	4	Sgce
ENSMUSG00000029816	12	0	4	1	Gpnmb
ENSMUSG00000043298	12	0	14	2	Smco3
ENSMUSG00000090877	10	0	1	0	Hspa1b
ENSMUSG00000028141	12	0	9	1	Oaz3
ENSMUSG00000021385	1	0	1	3	Ippk
ENSMUSG00000021765	12	0	12	2	Fst
ENSMUSG00000004383	15	0	19	11	Large1
ENSMUSG00000038546	10	0	2	0	Ranbp9
ENSMUSG00000015501	10	0	8	0	Hivep2
ENSMUSG00000078889	10	0	8	0	Gm14288
ENSMUSG00000038540	12	0	9	1	Tmc3
ENSMUSG00000001435	2	0	11	13	Col18a1
ENSMUSG00000059883	1	0	0	3	Irak4
ENSMUSG00000019368	0	0	7	6	Sec14l4
ENSMUSG00000036938	10	0	5	0	Try5
ENSMUSG00000041708	12	0	17	2	Mpped1
ENSMUSG00000044923	12	0	17	2	Or5m5
ENSMUSG00000020010	10	0	2	0	Vnn3
ENSMUSG00000097589	10	0	8	0	Dleu2
ENSMUSG00000023279	12	0	17	2	Bmp15
ENSMUSG00000000838	10	0	2	0	Fmr1
ENSMUSG00000073565	22	0	2	7	Prr16
ENSMUSG00000027977	12	0	6	1	Ndst3
ENSMUSG00000025135	10	0	1	0	Anapc11
ENSMUSG00000028034	10	0	2	0	Fubp1
ENSMUSG00000026638	10	0	2	0	Irf6
ENSMUSG00000062376	1	0	0	3	Borcs7
ENSMUSG00000038060	12	0	4	1	Dlec1
ENSMUSG00000115151	12	0	3	1	
ENSMUSG00000026648	1	0	0	3	Dclre1c
ENSMUSG00000025609	3	0	10	5	Mkln1
ENSMUSG00000022759	12	0	14	2	Lrrc74b
ENSMUSG00000041482	1	0	0	3	Piezo2
ENSMUSG00000021371	10	0	2	0	Mcur1
ENSMUSG00000055540	12	0	17	2	Epha6
ENSMUSG00000097772	1	0	5	4	5430416N02Rik
ENSMUSG00000048834	12	0	3	1	Vstm2a
ENSMUSG00000021750	1	0	12	4	Fam107a
ENSMUSG00000043154	8	0	16	12	Ppp2r3a
ENSMUSG00000062515	8	0	16	12	Fabp4
ENSMUSG00000022369	1	0	5	4	Mtbp
ENSMUSG00000027344	12	0	17	2	Fsip1
ENSMUSG00000004996	1	0	0	3	Mri1
ENSMUSG00000072780	12	0	17	2	Vmn2r24
ENSMUSG00000010406	10	0	8	0	Mrpl52
ENSMUSG00000041453	0	0	7	6	Rpl21
ENSMUSG00000027852	10	0	8	0	Nras
ENSMUSG00000046417	12	0	12	2	Lrrc75a
ENSMUSG00000030801	10	0	1	0	Kat8
ENSMUSG00000105891	12	0	9	1	A230001M10Rik
ENSMUSG00000032000	1	0	1	3	Birc3
ENSMUSG00000005553	12	0	9	1	Atp4a
ENSMUSG00000030966	1	0	0	3	Trim21
ENSMUSG00000022122	10	0	8	0	Ednrb
ENSMUSG00000014329	1	0	0	3	Bicc1
ENSMUSG00000033475	10	0	8	0	Tomm6
ENSMUSG00000071714	1	0	12	4	Csf2rb2
ENSMUSG00000024213	10	0	8	0	Nudt3
ENSMUSG00000034292	1	0	0	3	Traf3ip1
ENSMUSG00000090961	12	0	17	2	Vmn2r8
ENSMUSG00000015829	12	0	9	1	Tnr
ENSMUSG00000021686	22	0	2	7	Ap3b1
ENSMUSG00000025499	22	0	2	7	Hras
ENSMUSG00000032193	0	0	7	6	Ldlr
ENSMUSG00000066477	1	0	5	4	Gm16551
ENSMUSG00000062012	12	0	12	2	Zfp13
ENSMUSG00000039286	22	0	2	7	Fndc3b
ENSMUSG00000025781	11	0	11	13	Atp5f1c
ENSMUSG00000028863	1	0	0	3	Meaf6
ENSMUSG00000045302	22	0	10	5	Preb
ENSMUSG00000021615	1	0	0	3	Xrcc4
ENSMUSG00000096780	12	0	4	1	
ENSMUSG00000001739	1	0	13	4	Cldn15
ENSMUSG00000007603	1	0	0	3	Dus3l
ENSMUSG00000002565	12	0	14	2	Scin
ENSMUSG00000021694	1	0	0	3	Ercc8
ENSMUSG00000026938	22	0	2	7	Fcna
ENSMUSG00000026889	10	0	8	0	Rbm18
ENSMUSG00000060373	22	0	10	5	Hnrnpc
ENSMUSG00000030521	10	0	8	0	Mphosph10
ENSMUSG00000024675	12	0	12	2	Ms4a4c
ENSMUSG00000049314	12	0	6	1	Fbxw13
ENSMUSG00000022013	22	0	10	5	Dnajc15
ENSMUSG00000015966	1	0	0	3	Il17rb
ENSMUSG00000036492	12	0	12	2	Rnf39
ENSMUSG00000020467	10	0	8	0	Efemp1
ENSMUSG00000067071	10	0	2	0	Hes6
ENSMUSG00000116564	10	0	8	0	Riok2
ENSMUSG00000031672	19	0	11	9	Got2
ENSMUSG00000037797	22	0	10	5	Adh4
ENSMUSG00000058979	10	0	8	0	Hdhd5
ENSMUSG00000015214	10	0	2	0	Mtmr1
ENSMUSG00000075078	12	0	17	2	Or4a77
ENSMUSG00000020914	1	0	5	4	Top2a
ENSMUSG00000046942	12	0	3	1	Mageb16
ENSMUSG00000037151	15	0	19	11	Lrrc20
ENSMUSG00000030956	10	0	8	0	Fam53b
ENSMUSG00000055723	10	0	8	0	Rras2
ENSMUSG00000059713	1	0	5	4	Rcan3
ENSMUSG00000003477	18	0	11	9	Inmt
ENSMUSG00000021280	12	0	12	2	Exoc3l4
ENSMUSG00000037386	12	0	4	1	Rims2
ENSMUSG00000020608	22	0	2	7	Smc6
ENSMUSG00000020359	1	0	1	3	Phykpl
ENSMUSG00000053600	1	0	5	4	Zfp472
ENSMUSG00000039759	1	0	5	4	Thap3
ENSMUSG00000074782	1	0	12	4	4833422C13Rik
ENSMUSG00000048004	12	0	17	2	Tmem196
ENSMUSG00000046311	10	0	2	0	Zfp62
ENSMUSG00000020526	10	0	0	0	Znhit3
ENSMUSG00000078776	12	0	17	2	Fcgbpl1
ENSMUSG00000032501	10	0	2	0	Trib1
ENSMUSG00000001999	1	0	1	3	Blvra
ENSMUSG00000106306	12	0	3	1	4933401H06Rik
ENSMUSG00000001419	10	0	19	0	Mef2d
ENSMUSG00000030147	12	0	9	1	Clec4b1
ENSMUSG00000022971	22	0	2	7	Ifnar2
ENSMUSG00000050854	1	0	5	4	Tmem125
ENSMUSG00000026697	12	0	13	2	Myoc
ENSMUSG00000000555	10	0	8	0	Itga5
ENSMUSG00000020593	17	0	7	8	Lpin1
ENSMUSG00000010362	1	0	0	3	Rdm1
ENSMUSG00000067851	17	0	7	8	Arfgef1
ENSMUSG00000019854	1	0	1	3	Reps1
ENSMUSG00000044595	12	0	9	1	Dnd1
ENSMUSG00000042572	10	0	2	0	Ube2q1
ENSMUSG00000030084	10	0	8	0	Plxna1
ENSMUSG00000024211	12	0	4	1	Grm8
ENSMUSG00000025938	15	0	18	10	Slco5a1
ENSMUSG00000029162	18	0	11	9	Khk
ENSMUSG00000004846	10	0	8	0	Plod3
ENSMUSG00000026587	12	0	9	1	Astn1
ENSMUSG00000021886	12	0	12	2	Gpr65
ENSMUSG00000027401	12	0	14	2	Tgm3
ENSMUSG00000043542	1	0	5	4	Zc2hc1a
ENSMUSG00000033987	12	0	14	2	Dnah17
ENSMUSG00000030232	10	0	2	0	Aebp2
ENSMUSG00000050350	12	0	4	1	Gpr18
ENSMUSG00000053749	12	0	4	1	Gm9920
ENSMUSG00000022893	10	0	8	0	Adamts1
ENSMUSG00000058119	12	0	17	2	Prss1l
ENSMUSG00000048550	1	0	0	3	Thnsl1
ENSMUSG00000057719	1	0	18	10	Sh3rf2
ENSMUSG00000045757	1	0	5	4	Zfp764
ENSMUSG00000001496	12	0	15	2	Nkx2-1
ENSMUSG00000022860	12	0	13	2	Chodl
ENSMUSG00000035351	1	0	5	4	Nup37
ENSMUSG00000009471	1	0	13	4	Myod1
ENSMUSG00000038000	1	0	0	3	Acd
ENSMUSG00000022680	3	0	10	5	Pdxdc1
ENSMUSG00000038143	1	0	5	4	Stox2
ENSMUSG00000018736	10	0	2	0	Ndel1
ENSMUSG00000046865	10	0	8	0	Fbl
ENSMUSG00000023980	1	0	1	3	Taf8
ENSMUSG00000029621	22	0	2	7	Arpc1a
ENSMUSG00000030726	1	0	0	3	Pold3
ENSMUSG00000020864	8	0	10	5	Ankrd40
ENSMUSG00000030465	3	0	10	5	Psd3
ENSMUSG00000005107	22	0	10	5	Slc2a9
ENSMUSG00000075595	3	0	10	5	Zfp652
ENSMUSG00000019461	1	0	5	4	Plscr3
ENSMUSG00000028964	17	0	7	8	Park7
ENSMUSG00000056394	1	0	5	4	Lig1
ENSMUSG00000078202	12	0	4	1	Nrarp
ENSMUSG00000027335	12	0	3	1	Adra1d
ENSMUSG00000016239	1	0	5	4	Lonrf3
ENSMUSG00000045193	1	0	0	3	Cirbp
ENSMUSG00000052584	12	0	9	1	Serp2
ENSMUSG00000042616	12	0	14	2	Oscp1
ENSMUSG00000029378	12	0	17	2	Areg
ENSMUSG00000005983	12	0	4	1	1700037C18Rik|Gm41410
ENSMUSG00000050762	12	0	15	2	Prss27
ENSMUSG00000031858	10	0	2	0	Mau2
ENSMUSG00000103243	12	0	15	2	Lce1d
ENSMUSG00000028894	10	0	2	0	Inpp5b
ENSMUSG00000067872	12	0	17	2	Ccdc87
ENSMUSG00000028413	22	0	10	5	B4galt1
ENSMUSG00000020495	1	0	1	3	Smg8
ENSMUSG00000016637	1	0	5	4	Ift27
ENSMUSG00000040891	22	0	2	7	Foxa3
ENSMUSG00000024238	10	0	2	0	Zeb1
ENSMUSG00000062380	12	0	6	1	Tubb3
ENSMUSG00000029287	10	0	2	0	Tgfbr3
ENSMUSG00000021097	17	0	7	8	Clmn
ENSMUSG00000043036	12	0	17	2	Ccdc63
ENSMUSG00000069539	10	0	2	0	Scyl2
ENSMUSG00000038437	10	0	2	0	Mllt6
ENSMUSG00000050105	12	0	14	2	Fam110d
ENSMUSG00000022722	1	0	5	4	Arl6
ENSMUSG00000024014	1	0	5	4	Pim1
ENSMUSG00000079509	22	0	2	7	Zfx
ENSMUSG00000021200	15	0	19	11	Asb2
ENSMUSG00000047434	1	0	5	4	Xxylt1
ENSMUSG00000043003	12	0	14	2	Rasef
ENSMUSG00000024608	6	0	11	9	Rps14
ENSMUSG00000047528	12	0	4	1	Flacc1
ENSMUSG00000021710	10	0	2	0	Nln
ENSMUSG00000024091	22	0	10	5	Vapa
ENSMUSG00000028184	22	0	10	5	Adgrl2
ENSMUSG00000027887	15	0	19	11	Sypl2
ENSMUSG00000002963	10	0	8	0	Pnkp
ENSMUSG00000106820	12	0	4	1	D5Ertd605e
ENSMUSG00000068823	11	0	11	13	Csde1
ENSMUSG00000013160	22	0	10	5	Atp6v0d1
ENSMUSG00000022280	22	0	2	7	Rnf19a
ENSMUSG00000047822	22	0	10	5	Angptl8
ENSMUSG00000020340	1	0	0	3	Cyfip2
ENSMUSG00000033781	10	0	2	0	Asb13
ENSMUSG00000001569	10	0	8	0	Nom1
ENSMUSG00000087254	12	0	9	1	2310005A03Rik
ENSMUSG00000031711	1	0	1	3	Zfp330
ENSMUSG00000032419	12	0	14	2	Tbx18
ENSMUSG00000015854	3	0	7	6	Cd5l
ENSMUSG00000110960	12	0	9	1	
ENSMUSG00000085227	1	0	5	4	6330418K02Rik
ENSMUSG00000022089	1	0	1	3	Bin3
ENSMUSG00000050608	22	0	2	7	Micos10
ENSMUSG00000024477	10	0	2	0	Pggt1b
ENSMUSG00000032204	24	0	7	6	Aqp9
ENSMUSG00000003721	18	0	11	9	Insig2
ENSMUSG00000011096	10	0	8	0	Akt1s1
ENSMUSG00000061535	1	0	13	4	C1qtnf7
ENSMUSG00000017264	10	0	8	0	Exosc10
ENSMUSG00000039629	12	0	4	1	Strip2
ENSMUSG00000030600	12	0	9	1	Lrfn1
ENSMUSG00000097209	12	0	3	1	AU022754
ENSMUSG00000085347	12	0	17	2	Hk1os
ENSMUSG00000022768	12	0	17	2	Ccdc116
ENSMUSG00000019806	1	0	1	3	Aig1
ENSMUSG00000008450	10	0	8	0	Nutf2
ENSMUSG00000000708	17	0	7	8	Kat2b
ENSMUSG00000007833	10	0	2	0	Aldh16a1
ENSMUSG00000033170	1	0	0	3	Card10
ENSMUSG00000015519	12	0	9	1	2310057J18Rik
ENSMUSG00000006731	22	0	10	5	B4galnt1
ENSMUSG00000066938	12	0	17	2	Gm10190
ENSMUSG00000025529	12	0	17	2	Zfp711
ENSMUSG00000030074	12	0	14	2	Gxylt2
ENSMUSG00000029714	1	0	1	3	Gigyf1
ENSMUSG00000039298	10	0	1	0	Cdk5rap2
ENSMUSG00000038888	1	0	5	4	Ctu1
ENSMUSG00000068299	1	0	5	4	Nat8f4
ENSMUSG00000000982	12	0	6	1	Ccl3
ENSMUSG00000020335	1	0	5	4	Zfp354b
ENSMUSG00000023266	12	0	12	2	Frs3
ENSMUSG00000021990	22	0	10	5	Spata13
ENSMUSG00000002763	22	0	2	7	Pex6
ENSMUSG00000015957	1	0	13	4	Wnt11
ENSMUSG00000038793	12	0	4	1	Lefty1
ENSMUSG00000028944	10	0	2	0	Prkag2
ENSMUSG00000025413	10	0	8	0	Ttc4
ENSMUSG00000028189	10	0	8	0	Ctbs
ENSMUSG00000091337	10	0	1	0	Eid1
ENSMUSG00000109628	18	0	7	6	BC024386
ENSMUSG00000023994	1	0	1	3	Nfya
ENSMUSG00000054843	22	0	10	5	Atrnl1
ENSMUSG00000041671	1	0	1	3	Pyroxd1
ENSMUSG00000075227	1	0	0	3	Znhit2
ENSMUSG00000001054	1	0	1	3	Rmnd5b
ENSMUSG00000026959	12	0	17	2	Grin1
ENSMUSG00000058715	1	0	5	4	Fcer1g
ENSMUSG00000019977	3	0	10	5	Hbs1l
ENSMUSG00000022376	12	0	6	1	Adcy8
ENSMUSG00000036913	12	0	17	2	Trim67
ENSMUSG00000046556	1	0	0	3	Zfp319
ENSMUSG00000002732	1	0	5	4	Fkbp7
ENSMUSG00000009035	10	0	8	0	Tmem184b
ENSMUSG00000039652	1	0	1	3	Cpeb3
ENSMUSG00000065822	1	0	5	4	Snord15a
ENSMUSG00000052726	12	0	12	2	Kcnt2
ENSMUSG00000031155	12	0	12	2	Pim2
ENSMUSG00000037617	12	0	12	2	Spag1
ENSMUSG00000071723	12	0	12	2	Gspt2
ENSMUSG00000052749	12	0	9	1	Trim30b|Gm38525
ENSMUSG00000020003	3	0	10	5	Pex7
ENSMUSG00000028776	10	0	2	0	Tinagl1
ENSMUSG00000021606	17	0	7	8	Ndufs6
ENSMUSG00000036977	1	0	0	3	Anapc10
ENSMUSG00000035597	10	0	2	0	Prpf39
ENSMUSG00000027076	10	0	1	0	Timm10
ENSMUSG00000045903	12	0	3	1	Npas4
ENSMUSG00000028757	3	0	10	5	Ddost
ENSMUSG00000005357	12	0	17	2	Slc1a6
ENSMUSG00000020255	10	0	8	0	Nopchap1
ENSMUSG00000058006	22	0	2	7	Mdn1
ENSMUSG00000039041	22	0	2	7	Adrm1
ENSMUSG00000056501	1	0	1	3	Cebpb
ENSMUSG00000033061	12	0	3	1	Resp18
ENSMUSG00000039774	12	0	9	1	Galnt12
ENSMUSG00000024742	1	0	5	4	Fen1
ENSMUSG00000027488	15	0	19	11	Snta1
ENSMUSG00000017309	10	0	8	0	Cd300lg
ENSMUSG00000044308	24	0	7	6	Ubr3
ENSMUSG00000045377	12	0	12	2	Tmem88
ENSMUSG00000032816	15	0	18	10	Igdcc4
ENSMUSG00000058488	12	0	17	2	Kl
ENSMUSG00000024771	12	0	15	2	Lipk
ENSMUSG00000031154	10	0	8	0	Otud5
ENSMUSG00000031957	10	0	5	0	Ctrb1
ENSMUSG00000025784	1	0	13	4	Clec3b
ENSMUSG00000053347	10	0	8	0	Zfp943
ENSMUSG00000022523	12	0	12	2	Fgf12
ENSMUSG00000031749	15	0	18	10	St3gal2
ENSMUSG00000029076	0	0	7	6	Sdf4
ENSMUSG00000003299	10	0	8	0	Mrpl4
ENSMUSG00000033024	12	0	3	1	Klra9
ENSMUSG00000062098	1	0	1	3	Btbd3
ENSMUSG00000045613	12	0	4	1	Chrm2
ENSMUSG00000029168	12	0	6	1	Dpysl5
ENSMUSG00000093661	15	0	0	14	Eif4e3
ENSMUSG00000019810	1	0	0	3	Fuca2
ENSMUSG00000023051	1	0	1	3	Tarbp2
ENSMUSG00000004771	10	0	2	0	Rab11a
ENSMUSG00000034255	12	0	12	2	Arhgap27
ENSMUSG00000048284	12	0	17	2	Tas2r126
ENSMUSG00000025189	12	0	9	1	Cnnm1
ENSMUSG00000030800	1	0	12	4	Prss8
ENSMUSG00000021186	1	0	0	3	Fbln5
ENSMUSG00000096856	1	0	0	3	Gm10778
ENSMUSG00000029534	1	0	1	3	St7
ENSMUSG00000035506	12	0	4	1	Slc12a8
ENSMUSG00000070738	10	0	2	0	Dgkd
ENSMUSG00000036372	22	0	10	5	Tmem258
ENSMUSG00000039478	1	0	5	4	Micu3
ENSMUSG00000038064	12	0	6	1	Cldn22
ENSMUSG00000044250	1	0	5	4	Pced1b
ENSMUSG00000031425	12	0	12	2	Plp1
ENSMUSG00000074283	1	0	5	4	Zfp109
ENSMUSG00000000631	17	0	7	8	Myo18a
ENSMUSG00000048707	1	0	12	4	Tprn
ENSMUSG00000007039	12	0	12	2	Ddah2
ENSMUSG00000109841	1	0	5	4	E330011O21Rik
ENSMUSG00000028148	12	0	17	2	Them5
ENSMUSG00000026494	12	0	4	1	Kif26b
ENSMUSG00000031494	12	0	4	1	Cd209a
ENSMUSG00000112343	12	0	15	2	Sfta3-ps
ENSMUSG00000026822	10	0	2	0	Lcn2
ENSMUSG00000059213	12	0	6	1	Ddn
ENSMUSG00000021253	15	0	19	11	Tgfb3
ENSMUSG00000026532	1	0	12	4	Spta1
ENSMUSG00000068263	12	0	12	2	Efcc1
ENSMUSG00000031358	10	0	2	0	Msl3
ENSMUSG00000027525	12	0	9	1	Phactr3
ENSMUSG00000006342	1	0	0	3	Susd2
ENSMUSG00000029522	12	0	9	1	Pla2g1b
ENSMUSG00000009108	12	0	4	1	Gnat2
ENSMUSG00000044952	1	0	5	4	Kctd21
ENSMUSG00000028940	12	0	3	1	Hes2
ENSMUSG00000026857	1	0	5	4	Ntmt1
ENSMUSG00000056531	12	0	4	1	Ccdc18
ENSMUSG00000042745	1	0	5	4	Id1
ENSMUSG00000073094	12	0	17	2	Smim9
ENSMUSG00000071708	10	0	19	0	Sms
ENSMUSG00000029782	1	0	1	3	Tmem209
ENSMUSG00000069729	22	0	2	7	Arid1b
ENSMUSG00000020427	10	0	2	0	Igfbp3
ENSMUSG00000001418	10	0	2	0	Glmp
ENSMUSG00000089875	12	0	12	2	
ENSMUSG00000084957	10	0	8	0	Bbip1
ENSMUSG00000040651	22	0	10	5	Tasor
ENSMUSG00000050830	12	0	6	1	Vwc2
ENSMUSG00000031825	1	0	13	4	Crispld2
ENSMUSG00000039321	12	0	6	1	Uts2r
ENSMUSG00000037759	12	0	12	2	Ptger2
ENSMUSG00000036104	10	0	2	0	Rab3gap1
ENSMUSG00000030811	1	0	5	4	Fbxl19
ENSMUSG00000029082	1	0	18	10	Bst1
ENSMUSG00000033152	1	0	18	10	Podxl2
ENSMUSG00000019782	22	0	2	7	Rwdd1
ENSMUSG00000042419	1	0	12	4	Nfkbil1
ENSMUSG00000047631	2	0	11	13	Apof
ENSMUSG00000027430	1	0	1	3	Dtd1
ENSMUSG00000040289	12	0	12	2	Hey1
ENSMUSG00000052423	1	0	0	3	B4galt3
ENSMUSG00000034774	10	0	1	0	Dsg1c
ENSMUSG00000049164	10	0	8	0	Zfp518a
ENSMUSG00000038695	10	0	1	0	Josd2
ENSMUSG00000036639	10	0	1	0	Nudt1
ENSMUSG00000021243	10	0	8	0	Fcf1
ENSMUSG00000030655	3	0	7	6	Smg1
