gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label	in_FLT14_all	in_FLT14_and_GC8	in_FLT14_not_GC8	in_GC8_all	in_GC8_not_FLT14
ENSMUSG00000035208	9	8	2.6669457759762554	Slfn8	6.0	-0.236019542655867	0.0656992874411018	-3.59242165095708	0.0003276191734433	1.0	5.0	23.1012712990868	78.3561695143693	0.0003228445530182	0.0068982508605212	True	False	mixed	Slfn8	False	False	False	True	True
ENSMUSG00000069516	1	8	2.9713207723585287	Lyz2	6.0	-0.374633312724528	0.0914229529318332	-4.09780367741854	4.17088789969786e-05	1.0	5.0	15.6977423837689	68.14828605437	0.0077621668606283	0.00154436862892	True	False	mixed	Lyz2	False	False	False	True	True
ENSMUSG00000090015	9	8	3.9384360217966594	Gm15446	5.0	-0.105660998864858	0.0741472484473207	-1.42501577708479	0.154152640553078	2.0	3.0	27.1971679659425	85.2925863273376	1.81351330896466e-05	0.405855389081679	True	False	mixed	Gm15446	False	False	False	True	True
ENSMUSG00000009633	14	11	2.1415053888901476	G0s2	6.0	0.197314890261682	0.134470053333013	1.46735191495043	0.142280347955535	3.0	3.0	51.0923283268744	90.2137949791378	8.28012032343264e-10	0.386685680658287	True	False	mixed	G0s2	True	False	True	False	False
ENSMUSG00000030037	14	8	3.716856027213819	Mrpl53	6.0	0.113984401370823	0.0984267061868143	1.15806375918423	0.246838018040454	3.0	3.0	7.95579442251355	37.152724989338	0.158688770066564	0.524147875016012	True	False	mixed	Mrpl53	True	True	False	True	False
ENSMUSG00000052920	2	8	1.986995144624338	Prkg1	6.0	-0.0450802332777303	0.0557051982313679	-0.809264390200937	0.418363084439497	3.0	3.0	2.37119576761808	0.0	0.795755771662376	0.682574720221221	True	False	mixed	Prkg1	False	False	False	True	True
ENSMUSG00000024411	14	8	3.0216985407839108	Aqp4	6.0	0.578754317097067	0.098755693472643	5.86046532352478	4.615719202860551e-09	4.0	2.0	74.0159797067325	93.2447019956892	1.49252683344728e-14	1.136795691553e-06	True	False	mixed	Aqp4	True	True	False	True	False
ENSMUSG00000057863	14	8	2.994611612971676	Rpl36	6.0	0.246648042547935	0.109097448716189	2.26080486253695	0.0237713433674453	4.0	2.0	5.57325862216115	10.2858787116334	0.349979660895694	0.133058948497873	True	False	mixed	Rpl36	True	True	False	True	False
ENSMUSG00000022723	14	5	2.6495608890803113	Crybg3	6.0	0.104844980520254	0.0486874554337829	2.15342904216565	0.0312849751789675	4.0	2.0	15.9479853160929	68.648077478761	0.0069941579061745	0.157588955140254	True	False	mixed	Crybg3	True	False	True	False	False
ENSMUSG00000074158	2	8	1.4887990858249749	Zfp976	6.0	-0.194101804098954	0.0578650976986317	-3.3543847987583	0.0007954166587464	3.0	3.0	23.3335221618023	78.5716019839253	0.0002914354821541	0.0130075430462012	True	False	mixed	Zfp976	False	False	False	True	True
ENSMUSG00000043079	12	8	4.475010814620152	Synpo	6.0	0.101991700115305	0.0751269087549043	1.35759213051138	0.174593141420555	4.0	2.0	14.3731167826314	65.212833962067	0.01340522173596	0.435077650435555	True	False	mixed	Synpo	False	False	False	True	True
ENSMUSG00000019528	2	8	1.878009480347184	Gyg	6.0	0.0349389933264578	0.0571117417983509	0.611765500863549	0.540692918099579	2.0	4.0	26.0420321610637	80.8002694679271	8.75765063219363e-05	0.771851523864891	True	False	mixed	Gyg	False	False	False	True	True
ENSMUSG00000038811	6	8	4.108368104299182	Gngt2	6.0	-0.238049240390927	0.0899752752375538	-2.64571839055148	0.0081517648157458	0.0	6.0	8.93158404585382	44.0188887622787	0.111824354341799	0.065370960572249	True	False	all_down	Gngt2	False	False	False	True	True
ENSMUSG00000006517	14	6	3.890117379360257	Mvd	6.0	0.106473253803332	0.160400371987349	0.663796800993267	0.506820373433454	3.0	3.0	50.5028428923264	90.0995672448378	1.09338593013614e-09	0.748101397941272	True	False	mixed	Mvd	True	False	True	False	False
ENSMUSG00000037001	2	8	2.5087772427769925	Zfp39	6.0	-0.0157873746433353	0.0566052629957714	-0.278902946613191	0.780319307167246	3.0	3.0	14.1913798173881	64.7673442305186	0.0144383755358326	0.909356198702156	True	False	mixed	Zfp39	False	False	False	True	True
ENSMUSG00000038074	2	8	2.768303470437424	Fkbp14	6.0	-0.0493435785294382	0.0577513817200048	-0.854413817641108	0.39287574254652	4.0	2.0	29.5274775604511	83.0666199313382	1.82677351338919e-05	0.659858838939448	True	False	mixed	Fkbp14	False	False	False	True	True
ENSMUSG00000044533	14	5	4.886422131435896	Rps2	6.0	0.0355078098262556	0.0659275737118917	0.538588147979286	0.590171067347058	4.0	2.0	3.43112678922254	0.0	0.633833676522562	0.804087455739637	True	False	mixed	Rps2	True	False	True	False	False
ENSMUSG00000028838	14	3	2.0937135047787936	Extl1	6.0	0.186667946205026	0.0760678343558237	2.45396688082175	0.0141289993677439	4.0	2.0	42.8270757176053	88.3251426434782	4.00560080613598e-08	0.0948253033537065	True	False	mixed	Extl1	True	False	True	False	False
ENSMUSG00000078546	9	8	1.907306002557268	Zfp995	6.0	0.0026938233263976	0.076388787225999	0.0352646432051321	0.971868716419431	3.0	3.0	2.77429320197453	0.0	0.734734267378602	0.991198769318475	True	False	mixed	Zfp995	False	False	False	True	True
ENSMUSG00000031875	2	8	2.5149839986611635	Cmtm3	6.0	-0.191030682204494	0.0551042347976008	-3.46671508834401	0.000526860020277	1.0	5.0	0.876310221222464	0.0	0.97191292675631	0.0097098748634954	True	False	mixed	Cmtm3	False	False	False	True	True
ENSMUSG00000032449	2	8	1.983502084851976	Slc25a36	6.0	-0.14210094113037	0.0640848087771326	-2.21738886082275	0.0265965302488504	2.0	4.0	5.58533962595	10.4799289774692	0.3486787968719	0.142540916318847	True	False	mixed	Slc25a36	False	False	False	True	True
ENSMUSG00000021671	2	8	2.2676697016528715	Poc5	6.0	0.0307770401087066	0.0319123437393044	0.964424310546658	0.334833238847955	4.0	2.0	9.29678039077135	46.2179400842537	0.0977962129327466	0.613213622038866	True	False	mixed	Poc5	False	False	False	True	True
ENSMUSG00000058600	14	9	2.49481166442755	Rpl30	6.0	-0.0851836373889203	0.0682273296279478	-1.24852662200671	0.211838265356975	2.0	4.0	5.0100837464457	0.201269019761483	0.414650792594649	0.484921983294977	True	False	mixed	Rpl30	True	False	True	False	False
ENSMUSG00000035305	2	8	1.7242081639158109	Ror1	6.0	0.141056262712479	0.0579477656838047	2.43419674681093	0.0149248801315625	3.0	3.0	13.0430450941608	61.6653935955612	0.0229787108968488	0.0980217885004236	True	False	mixed	Ror1	False	False	False	True	True
ENSMUSG00000035725	2	8	1.874729687089625	Prkx	6.0	0.0165736485651389	0.0513053731671143	0.32303923628339	0.746665527427742	4.0	2.0	10.4170824284671	52.0019157539125	0.0642440077417378	0.89199207288774	True	False	mixed	Prkx	False	False	False	True	True
ENSMUSG00000074194	2	8	2.7830549561991047	Zfp791	6.0	-0.0785481749288209	0.059916580596774	-1.31095890563972	0.189871647733811	2.0	4.0	5.80247065472532	13.8298097909692	0.325916373009404	0.457103618766751	True	False	mixed	Zfp791	False	False	False	True	True
ENSMUSG00000059498	2	8	2.960342575328245	Fcgr3	6.0	-0.343725577708682	0.0887716684974011	-3.87201889439247	0.0001079375827013	0.0	6.0	6.59001804567805	24.1276736217867	0.252959415856164	0.0030257141318412	True	False	all_down	Fcgr3	False	False	False	True	True
ENSMUSG00000018362	14	8	4.3051639054494135	Kpna2	6.0	0.0876808978314122	0.0619080848044438	1.41630771018648	0.156685431397968	4.0	2.0	6.20986518256771	19.4829540899541	0.286330479470762	0.409860668961783	True	False	mixed	Kpna2	True	True	False	True	False
ENSMUSG00000059588	1	8	3.2294920128195264	Calcrl	6.0	-0.115824525581804	0.0646551186793422	-1.79142081783558	0.0732257906976414	2.0	4.0	3.09278665002897	0.0	0.68568332815403	0.26710514483516	True	False	mixed	Calcrl	False	False	False	True	True
ENSMUSG00000015224	2	8	2.738016655656841	Cyp2j9	6.0	0.181569992564914	0.0791793464095685	2.29314841304338	0.021839461944498	5.0	1.0	13.3591780338012	62.5725475972468	0.0202355977371544	0.1256776802859	True	False	mixed	Cyp2j9	False	False	False	True	True
ENSMUSG00000054942	2	8	2.9777718219640583	Miga1	6.0	0.0694353489461452	0.0588929295041884	1.1790099343115	0.238394220057339	5.0	1.0	5.35513509585561	6.63167388868406	0.374092372944525	0.514813683504167	True	False	mixed	Miga1	False	False	False	True	True
ENSMUSG00000024505	9	8	2.7802093526430105	Dtwd2	6.0	0.021214474830658	0.0523854309977715	0.404968985204312	0.685500308808236	4.0	2.0	1.47571319357967	0.0	0.915855373814111	0.860024831150908	True	False	mixed	Dtwd2	False	False	False	True	True
ENSMUSG00000031133	2	8	1.941180950461218	Arhgef6	6.0	-0.086674774803033	0.0544064877630792	-1.59309630830188	0.111138587403038	2.0	4.0	2.74875165579192	0.0	0.738652584495267	0.338370057732981	True	False	mixed	Arhgef6	False	False	False	True	True
ENSMUSG00000062931	2	8	1.7563337145452198	Zfp938	6.0	-0.0737194603669776	0.062183592904498	-1.18551304168282	0.235814661312931	1.0	5.0	5.03221962081814	0.640266587031473	0.411960737955124	0.512318540449303	True	False	mixed	Zfp938	False	False	False	True	True
ENSMUSG00000068394	2	8	2.3543995378557177	Cep152	6.0	0.0954338433140867	0.0509744466855558	1.87218988178108	0.0611803384240647	5.0	1.0	6.7186222446275	25.5799802705351	0.242421744216614	0.238029296573282	True	False	mixed	Cep152	False	False	False	True	True
ENSMUSG00000078877	2	8	2.8903344832177726	Gm14295	6.0	0.110153183484199	0.0652335527073445	1.68859703193503	0.0912966798654385	5.0	1.0	5.66919944679003	11.8041260158687	0.33974894674046	0.302677448748257	True	False	mixed	Gm14295	False	False	False	True	True
ENSMUSG00000042705	2	8	2.154423741755463	Commd10	6.0	0.062744419614085	0.0529257470878012	1.18551788244	0.235812748535492	5.0	1.0	3.49402420564508	0.0	0.624292033993763	0.512318540449303	True	False	mixed	Commd10	False	False	False	True	True
ENSMUSG00000027132	2	8	1.656446863263075	Katnbl1	6.0	-0.061510453810904	0.0497885191741198	-1.23543449034486	0.216668843139092	3.0	3.0	7.43562811334503	32.7561851698004	0.190204913272758	0.489887537167611	True	False	mixed	Katnbl1	False	False	False	True	True
ENSMUSG00000022184	2	8	2.1879126201552697	Fbxo4	6.0	0.0516766083372915	0.0522227517956803	0.989542039827285	0.322398011858955	5.0	1.0	3.71355894910228	0.0	0.59134748745416	0.601954910070228	True	False	mixed	Fbxo4	False	False	False	True	True
ENSMUSG00000046916	9	8	2.2033043761151845	Myct1	6.0	-0.201163172883414	0.0639595767066195	-3.14516110396013	0.001659953918079	0.0	6.0	4.68386208523825	0.0	0.455666249453515	0.0217054881373634	True	False	all_down	Myct1	False	False	False	True	True
ENSMUSG00000085566	9	8	4.486255462702946	A730017L22Rik	6.0	0.0494796599831588	0.0697271156465336	0.709618625757949	0.477940666208325	3.0	3.0	12.6573217177413	60.4971722177871	0.0268106431195506	0.727563731898888	True	False	mixed	A730017L22Rik	False	False	False	True	True
ENSMUSG00000039089	2	8	1.0949316755208145	L3mbtl3	6.0	0.0950227614156414	0.0464443559732845	2.04594852107111	0.0407614357844436	3.0	3.0	6.427059300549	22.2039230356424	0.266852491245099	0.186694037384089	True	False	mixed	L3mbtl3	False	False	False	True	True
ENSMUSG00000021608	2	8	2.6311786950884737	Lpcat1	6.0	-0.0349407512761376	0.0707917929455434	-0.493570650244949	0.621609432817018	2.0	4.0	4.76457569926505	0.0	0.445281990084274	0.8248683219441	True	False	mixed	Lpcat1	False	False	False	True	True
ENSMUSG00000021643	2	8	2.3446909176619357	Serf1	6.0	-0.153279085390714	0.0760208415023989	-2.01627714665428	0.0437710032616978	3.0	3.0	30.5917721543954	83.655736010437	1.12762139702016e-05	0.194557523431198	True	False	mixed	Serf1	False	False	False	True	True
ENSMUSG00000020623	2	8	2.2420795413867385	Map2k6	6.0	-0.118182600010068	0.0887291136161762	-1.331948389807	0.182877148390387	4.0	2.0	9.42115291507061	46.9279392334062	0.0933996951502782	0.44674903022028	True	False	mixed	Map2k6	False	False	False	True	True
ENSMUSG00000079036	2	8	1.5029778124331792	Alkbh1	6.0	0.0192203347379608	0.0633662863622542	0.303321148221965	0.761645130941431	3.0	3.0	5.7545695995996	13.1125288614478	0.330837557749794	0.901103310674648	True	False	mixed	Alkbh1	False	False	False	True	True
ENSMUSG00000048581	2	8	1.872610667036956	E130311K13Rik	6.0	0.193637814403057	0.049049058369284	3.94783958838073	7.88596131267598e-05	3.0	3.0	21.8161790351562	77.081229522628	0.0005674434465735	0.0024231814959839	True	False	mixed	E130311K13Rik	False	False	False	True	True
ENSMUSG00000034674	2	8	2.2316984159783546	Tdg	6.0	0.111667912401707	0.0387498273506279	2.88176541772123	0.0039545402221821	5.0	1.0	7.99170764375886	37.4351487456531	0.156693228116219	0.040566907680061	True	False	mixed	Tdg	False	False	False	True	True
ENSMUSG00000040605	2	8	2.328091477054645	Bace2	6.0	-0.0920367337452061	0.047029343694368	-1.95700655198018	0.0503466980403132	2.0	4.0	10.5297413504757	52.5154528152381	0.0615435320258044	0.210924117692085	True	False	mixed	Bace2	False	False	False	True	True
ENSMUSG00000105987	9	8	5.071023316761069	AI506816	6.0	-0.0058976630611307	0.074747245263127	-0.0789014102174557	0.937111041549227	4.0	2.0	2.57289814391893	0.0	0.765478664284408	0.976955038099275	True	False	mixed	AI506816	False	False	False	True	True
ENSMUSG00000014592	2	8	2.7102209578437133	Camta1	6.0	-0.0205395510717133	0.0671170504075	-0.306025830202725	0.759584978992846	3.0	3.0	4.35073304564645	0.0	0.500099650519214	0.899931037429207	True	False	mixed	Camta1	False	False	False	True	True
ENSMUSG00000040990	6	8	2.486826066178751	Sh3kbp1	6.0	-0.0740588827869398	0.0632687197562608	-1.17054498766922	0.241781720961102	2.0	4.0	5.33738858586894	6.32122957586782	0.376106334025818	0.518627853552746	True	False	mixed	Sh3kbp1	False	False	False	True	True
ENSMUSG00000038936	2	8	2.1071325288798337	Sccpdh	6.0	0.0554457903321783	0.0580042483215335	0.955891886139564	0.339126858701668	3.0	3.0	7.68585944338966	34.9454665827863	0.174419500386885	0.616762609339996	True	False	mixed	Sccpdh	False	False	False	True	True
ENSMUSG00000089857	9	8	2.563645264677563	Zfp882	6.0	-0.101904595139027	0.0542727147299104	-1.87763954035021	0.0604304927549418	3.0	3.0	19.3321509578955	74.1363492821374	0.0016666252545184	0.236105981367848	True	False	mixed	Zfp882	False	False	False	True	True
ENSMUSG00000014980	2	8	2.0034075718496354	Tsen15	6.0	-0.0982549581627083	0.0576909730687457	-1.70312534069456	0.0885446145926403	2.0	4.0	8.03717864823779	37.7891145782073	0.154198507254419	0.297604556644662	True	False	mixed	Tsen15	False	False	False	True	True
ENSMUSG00000027870	14	6	5.699103551279695	Hao2	4.0	-0.0682948445472953	0.0942390913272338	-0.724697613118422	0.46863755976076	1.0	3.0	2.96916801427905	0.0	0.396403331108676	0.720119610757252	True	False	mixed	Hao2	True	False	True	False	False
ENSMUSG00000032808	14	8	2.457036009498618	Cyp2c38	6.0	0.0349633509116709	0.0663552561684135	0.526911550502222	0.598255012387187	4.0	2.0	16.6123270403113	69.9018687275596	0.0052968540733525	0.808883549024975	True	False	mixed	Cyp2c38	True	True	False	True	False
ENSMUSG00000087107	9	8	2.580951882285209	AI662270	6.0	-0.169288405454805	0.0678096054395355	-2.49652544587884	0.0125416670245834	1.0	5.0	11.2782768852623	55.666986625114	0.046133355936266	0.087270889334162	True	False	mixed	AI662270	False	False	False	True	True
ENSMUSG00000056919	2	8	1.1612034653100929	Cep162	6.0	0.0756710368320079	0.0527639429497299	1.43414295069082	0.151531473219441	3.0	3.0	11.4671373694298	56.3971387198213	0.0428655693583424	0.401371261868459	True	False	mixed	Cep162	False	False	False	True	True
ENSMUSG00000003452	2	8	2.254042574276005	Bicd1	6.0	-0.124180465445314	0.0893608029017364	-1.38965252563662	0.16463441745998	3.0	3.0	6.4418419560466	22.3824484655856	0.265566951779623	0.421836767940098	True	False	mixed	Bicd1	False	False	False	True	True
ENSMUSG00000066057	9	8	1.5179762228312923	Gm1976	6.0	-0.0527941876578139	0.0700868165908508	-0.753268449414861	0.451288614088575	3.0	3.0	5.75782172846945	13.1616045825527	0.330501651661613	0.708147159186194	True	False	mixed	Gm1976	False	False	False	True	True
ENSMUSG00000050555	9	8	1.7097161809999262	Hyls1	6.0	-0.0431348130740836	0.0660845307690235	-0.652721787869646	0.513935653564935	3.0	3.0	8.59155404870882	41.8033108835366	0.126507312857841	0.752750409866465	True	False	mixed	Hyls1	False	False	False	True	True
ENSMUSG00000079355	2	8	1.9196181363383935	Ackr4	6.0	-0.177540107814021	0.0913906992989813	-1.94264962601068	0.0520585065053436	3.0	3.0	8.98222713086518	44.3345182975974	0.109775161228786	0.215148006244898	True	False	mixed	Ackr4	False	False	False	True	True
ENSMUSG00000072258	2	8	1.6175092564418427	Taf1a	6.0	0.0866508374952618	0.046015201562969	1.88309155566092	0.0596879614049647	5.0	1.0	1.44774793543866	0.0	0.919019777340749	0.234128333165468	True	False	mixed	Taf1a	False	False	False	True	True
ENSMUSG00000028549	9	8	2.714842128850823	Itgb3bp	6.0	0.113197179968459	0.0784188776671544	1.4434940072583	0.148881359432396	3.0	3.0	10.3839794893751	51.8489033504351	0.0650583261744232	0.396537194424643	True	False	mixed	Itgb3bp	False	False	False	True	True
ENSMUSG00000061653	9	8	2.381630166072771	Vmn1r46	6.0	-0.102128782236224	0.0951674871227084	-1.07314782941089	0.283204793988439	3.0	3.0	6.26757861860437	20.2243752450388	0.281046152611968	0.562035989259628	True	False	mixed	Vmn1r46	False	False	False	True	True
ENSMUSG00000022064	2	8	1.2588421075472254	Pibf1	6.0	-0.0350640117762579	0.0563467382865444	-0.622290000140633	0.533751195404783	2.0	4.0	5.41066999211471	7.59000258217928	0.367840689764384	0.76739126846849	True	False	mixed	Pibf1	False	False	False	True	True
ENSMUSG00000033107	14	11	1.9002502473175096	Rnf125	6.0	0.0597328659180965	0.0896785519462446	0.666077502610677	0.505361563570276	2.0	4.0	28.4908937390551	82.4505329815399	2.9177050397289e-05	0.747194125507989	True	False	mixed	Rnf125	True	False	True	False	False
ENSMUSG00000078779	9	8	2.2291412067652785	Zfp59	6.0	0.0309690766376089	0.0478693385793201	0.646950168034865	0.517664195374441	5.0	1.0	3.07597924773655	0.0	0.688273185209403	0.755871637395184	True	False	mixed	Zfp59	False	False	False	True	True
ENSMUSG00000035686	14	8	2.479794817274721	Thrsp	6.0	-0.787778747340023	0.186809303714461	-4.21702094957834	2.47550984719123e-05	2.0	4.0	13.3532462582875	62.5559215842603	0.0202840410632836	0.0010506374038144	True	False	mixed	Thrsp	True	True	False	True	False
ENSMUSG00000096696	2	8	1.6273640339979365	Zfp960	6.0	0.031968688840718	0.0686696751629071	0.465543032858067	0.641542627587384	3.0	3.0	7.19126232645367	30.4711777568304	0.206800072727369	0.836805922920312	True	False	mixed	Zfp960	False	False	False	True	True
ENSMUSG00000021775	14	8	3.0442742157646037	Nr1d2	6.0	-0.078936256623695	0.0914994703307661	-0.862696323140935	0.388304454512468	2.0	4.0	50.3650385056701	90.0724785518885	1.1667732323608601e-09	0.657556399844973	True	False	mixed	Nr1d2	True	True	False	True	False
ENSMUSG00000048285	2	8	1.437912874206224	Frmd6	6.0	0.0173946707117095	0.0409595265510123	0.424679486713442	0.671070339624821	3.0	3.0	2.97526965329514	0.0	0.703798703845984	0.852569513062763	True	False	mixed	Frmd6	False	False	False	True	True
ENSMUSG00000029804	2	8	1.497507294431644	Herc3	6.0	0.0966343687943204	0.0627659514625126	1.53959856486898	0.123658235523823	4.0	2.0	19.1877993781366	73.9417746586552	0.0017732871083701	0.359582221545572	True	False	mixed	Herc3	False	False	False	True	True
ENSMUSG00000028212	9	8	2.537899940850183	Ccne2	6.0	-0.0776666705792025	0.0817255322688713	-0.950335451149888	0.341941830971203	2.0	4.0	7.76910535177552	35.6425254439712	0.169428175427235	0.619464477058085	True	False	mixed	Ccne2	False	False	False	True	True
