Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006720,isoprenoid metabolic process,19_GO:0009987 cellular process,-6.3,6.2,7.3,17423,121,278,12,4.3,1.2,13099|13114|27400|53973|68563|192156|216454|234671|319554|337924|382044|100043108,Cyp2c40|Cyp3a16|Hsd17b6|Cyp3a41a|Dpm3|Mvd|Rdh16f2|Ces2c|Idi1|Cyp3a44|Ces1b|Cyp2c69,-4.1,FLT14_all
GO Biological Processes,19,GO:0002933,lipid hydroxylation,19_GO:0009987 cellular process,-6.1,26,11,17423,12,278,5,1.8,0.8,13099|13114|53973|337924|100043108,Cyp2c40|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp2c69,-3.9,FLT14_all
GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-6.1,3.8,6.4,17423,314,278,19,6.8,1.5,11837|17880|19933|19941|19942|19943|19944|19946|54217|57808|59069|66489|67092|67186|67248|72043|110954|243547|100126824,Rplp0|Myh11|Rpl21|Rpl26|Rpl27|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Tpm3|Rpl35|Gatm|Rplp2|Rpl39|Sulf2|Rpl10|Grip2|Sco2,-3.9,FLT14_all
GO Biological Processes,19,GO:0070988,demethylation,19_GO:0009987 cellular process,-6,17,9.6,17423,22,278,6,2.2,0.87,13099|13113|13114|53973|337924|100043108,Cyp2c40|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44|Cyp2c69,-3.9,FLT14_all
GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-5.8,5.2,6.7,17423,157,278,13,4.7,1.3,11837|19933|19941|19942|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl27|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-3.7,FLT14_all
GO Biological Processes,19,GO:0042445,hormone metabolic process,19_GO:0065007 biological regulation,-5.8,4.2,6.3,17423,241,278,16,5.8,1.4,13099|13114|13370|16323|20859|27400|53973|78925|216454|234671|337924|382044|432720|638251|100043108|100043194,Cyp2c40|Cyp3a16|Dio1|Inhba|Sult2a1|Hsd17b6|Cyp3a41a|Srd5a1|Rdh16f2|Ces2c|Cyp3a44|Ces1b|Akr1c19|Sult2a7|Cyp2c69|Sult2a2,-3.6,FLT14_all
Reactome Gene Sets,6,R-MMU-211981,Xenobiotics,,-5.7,15,8.9,17423,25,278,6,2.2,0.87,13086|13113|13114|53973|233005|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp2a22|Cyp3a44,-3.6,FLT14_all
GO Biological Processes,19,GO:0010817,regulation of hormone levels,19_GO:0065007 biological regulation,-5.6,2.7,5.6,17423,657,278,28,10,1.8,11865|12952|13099|13114|13370|16323|16847|17840|17841|18671|20859|21410|23957|27400|53973|78925|108075|216454|217166|223775|234671|337924|382044|384783|432720|638251|100043108|100043194,Bmal1|Cry1|Cyp2c40|Cyp3a16|Dio1|Inhba|Lepr|Mup1|Mup2|Abcb1a|Sult2a1|Hnf1b|Nr0b2|Hsd17b6|Cyp3a41a|Srd5a1|Ltbp4|Rdh16f2|Nr1d1|Pim3|Ces2c|Cyp3a44|Ces1b|Irs2|Akr1c19|Sult2a7|Cyp2c69|Sult2a2,-3.5,FLT14_all
Reactome Gene Sets,6,R-MMU-211859,Biological oxidations,,-5.6,4.5,6.3,17423,193,278,14,5,1.3,13086|13113|13114|13123|14262|14864|18113|53973|66447|69083|233005|244209|269378|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp7b1|Fmo3|Gstm3|Nnmt|Cyp3a41a|Mgst3|Sult1c2|Cyp2a22|Cyp2r1|Ahcy|Cyp3a44,-3.5,FLT14_all
Reactome Gene Sets,6,R-MMU-556833,Metabolism of lipids,,-5.5,2.8,5.6,17423,588,278,26,9.4,1.7,11770|12401|12686|13113|13114|13123|15212|18705|20494|20775|20975|21835|26897|28250|53973|56185|56209|78925|170439|171281|192156|231510|244209|319554|337924|432720,Fabp4|Serpina6|Elovl3|Cyp3a13|Cyp3a16|Cyp7b1|Hexb|Pik3c2g|Slc10a2|Sqle|Synj2|Thrsp|Acot1|Slco1a4|Cyp3a41a|Hao2|Gde1|Srd5a1|Elovl6|Acot3|Mvd|Gpat3|Cyp2r1|Idi1|Cyp3a44|Akr1c19,-3.5,FLT14_all
GO Biological Processes,19,GO:0006694,steroid biosynthetic process,19_GO:0009987 cellular process,-5.4,7.3,7.1,17423,77,278,9,3.2,1.1,13113|16323|20775|27400|78925|192156|216454|244209|319554,Cyp3a13|Inhba|Sqle|Hsd17b6|Srd5a1|Mvd|Rdh16f2|Cyp2r1|Idi1,-3.4,FLT14_all
Reactome Gene Sets,6,R-MMU-9754706,Atorvastatin ADME,,-5.4,20,9.5,17423,16,278,5,1.8,0.8,13113|13114|18671|53973|337924,Cyp3a13|Cyp3a16|Abcb1a|Cyp3a41a|Cyp3a44,-3.4,FLT14_all
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0009987 cellular process,-5.3,3.1,5.5,17423,427,278,21,7.6,1.6,12686|12952|13099|13113|13123|16323|17319|17769|20775|23959|26874|57742|66447|67092|170439|192156|225884|226143|244209|319554|100043108,Elovl3|Cry1|Cyp2c40|Cyp3a13|Cyp7b1|Inhba|Mif|Mthfr|Sqle|Nt5e|Abcd2|Abhd1|Mgst3|Gatm|Elovl6|Mvd|Gstp3|Cyp2c23|Cyp2r1|Idi1|Cyp2c69,-3.2,FLT14_all
GO Biological Processes,19,GO:0008203,cholesterol metabolic process,19_GO:0009987 cellular process,-5.2,6,6.5,17423,104,278,10,3.6,1.1,11808|16847|18559|20775|20859|192156|244152|319554|638251|100043194,Apoa4|Lepr|Pctp|Sqle|Sult2a1|Mvd|Tsku|Idi1|Sult2a7|Sult2a2,-3.2,FLT14_all
Reactome Gene Sets,6,R-MMU-9748784,Drug ADME,,-5.2,6,6.5,17423,105,278,10,3.6,1.1,12401|13113|13114|14923|18671|28250|53973|108114|337924|432720,Serpina6|Cyp3a13|Cyp3a16|Guk1|Abcb1a|Slco1a4|Cyp3a41a|Slc22a7|Cyp3a44|Akr1c19,-3.2,FLT14_all
GO Biological Processes,19,GO:0009822,alkaloid catabolic process,19_GO:0009987 cellular process,-5.1,28,10,17423,9,278,4,1.4,0.71,13114|53973|234671|337924,Cyp3a16|Cyp3a41a|Ces2c|Cyp3a44,-3.1,FLT14_all
GO Biological Processes,19,GO:0051923,sulfation,19_GO:0009987 cellular process,-5.1,12,7.9,17423,31,278,6,2.2,0.87,20859|57430|69083|215895|638251|100043194,Sult2a1|Sult3a1|Sult1c2|Sult3a2|Sult2a7|Sult2a2,-3.1,FLT14_all
GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-5,3.9,5.7,17423,244,278,15,5.4,1.4,11865|12952|13123|13170|16323|17840|17841|18030|18212|21410|23957|53376|217166|269378|353187,Bmal1|Cry1|Cyp7b1|Dbp|Inhba|Mup1|Mup2|Nfil3|Ntrk2|Hnf1b|Nr0b2|Usp2|Nr1d1|Ahcy|Nr1d2,-3,FLT14_all
KEGG Pathway,24,mmu04710,Circadian rhythm - Mus musculus (house mouse),,-5,12,7.8,17423,32,278,6,2.2,0.87,11865|12952|13170|18030|217166|353187,Bmal1|Cry1|Dbp|Nfil3|Nr1d1|Nr1d2,-3,FLT14_all
WikiPathways,27,WP544,Exercise induced circadian regulation,,-4.9,9,7.1,17423,49,278,7,2.5,0.94,11865|12952|14373|14864|217166|319554|353187,Bmal1|Cry1|G0s2|Gstm3|Nr1d1|Idi1|Nr1d2,-3,FLT14_all
Reactome Gene Sets,6,R-MMU-211897,Cytochrome P450 - arranged by substrate type,,-4.9,7.4,6.7,17423,68,278,8,2.9,1,13086|13113|13114|13123|53973|233005|244209|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp7b1|Cyp3a41a|Cyp2a22|Cyp2r1|Cyp3a44,-2.9,FLT14_all
GO Biological Processes,19,GO:0001523,retinoid metabolic process,19_GO:0009987 cellular process,-4.8,6.2,6.3,17423,91,278,9,3.2,1.1,13099|13114|27400|53973|216454|234671|337924|382044|100043108,Cyp2c40|Cyp3a16|Hsd17b6|Cyp3a41a|Rdh16f2|Ces2c|Cyp3a44|Ces1b|Cyp2c69,-2.9,FLT14_all
GO Biological Processes,19,GO:0016125,sterol metabolic process,19_GO:0009987 cellular process,-4.8,5.4,6.1,17423,115,278,10,3.6,1.1,11808|16847|18559|20775|20859|192156|244152|319554|638251|100043194,Apoa4|Lepr|Pctp|Sqle|Sult2a1|Mvd|Tsku|Idi1|Sult2a7|Sult2a2,-2.8,FLT14_all
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-4.7,4.8,5.8,17423,143,278,11,4,1.2,11770|11865|12686|14373|16847|18559|19116|23882|67092|170439|217166,Fabp4|Bmal1|Elovl3|G0s2|Lepr|Pctp|Prlr|Gadd45g|Gatm|Elovl6|Nr1d1,-2.8,FLT14_all
GO Biological Processes,19,GO:0016101,diterpenoid metabolic process,19_GO:0009987 cellular process,-4.7,6,6.2,17423,94,278,9,3.2,1.1,13099|13114|27400|53973|216454|234671|337924|382044|100043108,Cyp2c40|Cyp3a16|Hsd17b6|Cyp3a41a|Rdh16f2|Ces2c|Cyp3a44|Ces1b|Cyp2c69,-2.8,FLT14_all
GO Biological Processes,19,GO:0042573,retinoic acid metabolic process,19_GO:0065007 biological regulation,-4.7,10,7.2,17423,36,278,6,2.2,0.87,13099|13114|53973|216454|337924|100043108,Cyp2c40|Cyp3a16|Cyp3a41a|Rdh16f2|Cyp3a44|Cyp2c69,-2.8,FLT14_all
GO Biological Processes,19,GO:0006575,modified amino acid metabolic process,19_GO:0009987 cellular process,-4.7,4.1,5.6,17423,200,278,13,4.7,1.3,13370|14860|14864|17769|20859|22361|26464|50887|67092|225884|269378|638251|100043194,Dio1|Gsta4|Gstm3|Mthfr|Sult2a1|Vnn1|Vnn3|Hmgn5|Gatm|Gstp3|Ahcy|Sult2a7|Sult2a2,-2.8,FLT14_all
KEGG Pathway,24,mmu04976,Bile secretion - Mus musculus (house mouse),,-4.7,5.9,6.1,17423,95,278,9,3.2,1.1,11829|18671|20494|20859|23957|28248|28250|108114|638251,Aqp4|Abcb1a|Slc10a2|Sult2a1|Nr0b2|Slco1a1|Slco1a4|Slc22a7|Sult2a7,-2.8,FLT14_all
Reactome Gene Sets,6,R-MMU-8957322,Metabolism of steroids,,-4.7,5.3,5.9,17423,119,278,10,3.6,1.1,12401|13123|20494|20775|28250|78925|192156|244209|319554|432720,Serpina6|Cyp7b1|Slc10a2|Sqle|Slco1a4|Srd5a1|Mvd|Cyp2r1|Idi1|Akr1c19,-2.8,FLT14_all
Reactome Gene Sets,6,R-MMU-9027307,Biosynthesis of maresin-like SPMs,,-4.5,21,8.8,17423,12,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-2.7,FLT14_all
Reactome Gene Sets,6,R-MMU-211945,Phase I - Functionalization of compounds,,-4.5,5.6,5.9,17423,101,278,9,3.2,1.1,13086|13113|13114|13123|14262|53973|233005|244209|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp7b1|Fmo3|Cyp3a41a|Cyp2a22|Cyp2r1|Cyp3a44,-2.6,FLT14_all
Reactome Gene Sets,6,R-MMU-9018682,Biosynthesis of maresins,,-4.4,19,8.4,17423,13,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-2.5,FLT14_all
GO Biological Processes,19,GO:0045721,negative regulation of gluconeogenesis,19_GO:0048519 negative regulation of biological process,-4.4,13,7.3,17423,25,278,5,1.8,0.8,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-2.5,FLT14_all
GO Biological Processes,19,GO:0034308,primary alcohol metabolic process,19_GO:0009987 cellular process,-4.2,5.1,5.5,17423,110,278,9,3.2,1.1,20859|27400|56209|216454|234671|382044|432720|638251|100043194,Sult2a1|Hsd17b6|Gde1|Rdh16f2|Ces2c|Ces1b|Akr1c19|Sult2a7|Sult2a2,-2.3,FLT14_all
WikiPathways,27,WP4349,Eicosanoid metabolism via cytochrome P450 monooxygenases,,-4.1,17,7.8,17423,15,278,4,1.4,0.71,13097|13098|13099|226143,Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23,-2.3,FLT14_all
GO Biological Processes,19,GO:0008210,estrogen metabolic process,19_GO:0065007 biological regulation,-4.1,8.2,6.2,17423,46,278,6,2.2,0.87,13099|13114|27400|53973|337924|100043108,Cyp2c40|Cyp3a16|Hsd17b6|Cyp3a41a|Cyp3a44|Cyp2c69,-2.2,FLT14_all
KEGG Pathway,24,mmu00983,Drug metabolism - other enzymes - Mus musculus (house mouse),,-4.1,5.6,5.6,17423,89,278,8,2.9,1,14860|14864|66447|72962|76654|225884|234671|382044,Gsta4|Gstm3|Mgst3|Tymp|Upp2|Gstp3|Ces2c|Ces1b,-2.2,FLT14_all
GO Biological Processes,19,GO:0071353,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-3.9,10,6.5,17423,31,278,5,1.8,0.8,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-2.1,FLT14_all
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-3.9,3.1,4.7,17423,306,278,15,5.4,1.4,11770|18212|18671|20494|26874|28248|28250|70484|100561|108114|114644|171405|212555|216227|236149,Fabp4|Ntrk2|Abcb1a|Slc10a2|Abcd2|Slco1a1|Slco1a4|Slc35d2|Slc15a4|Slc22a7|Slc13a3|Slc22a27|Slc66a1|Slc17a8|Slc22a26,-2.1,FLT14_all
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-3.9,3.1,4.6,17423,307,278,15,5.4,1.4,11770|18212|18671|20494|26874|28248|28250|70484|100561|108114|114644|171405|212555|216227|236149,Fabp4|Ntrk2|Abcb1a|Slc10a2|Abcd2|Slco1a1|Slco1a4|Slc35d2|Slc15a4|Slc22a7|Slc13a3|Slc22a27|Slc66a1|Slc17a8|Slc22a26,-2.1,FLT14_all
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-3.7,3.3,4.6,17423,248,278,13,4.7,1.3,12686|13099|13123|17319|17769|26874|57742|66447|67092|170439|225884|226143|100043108,Elovl3|Cyp2c40|Cyp7b1|Mif|Mthfr|Abcd2|Abhd1|Mgst3|Gatm|Elovl6|Gstp3|Cyp2c23|Cyp2c69,-2,FLT14_all
GO Biological Processes,19,GO:0070670,response to interleukin-4,19_GO:0050896 response to stimulus,-3.7,9.2,6.1,17423,34,278,5,1.8,0.8,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-2,FLT14_all
KEGG Pathway,24,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),,-3.7,3.5,4.7,17423,217,278,12,4.3,1.2,12443|13089|13094|13113|13114|14860|14864|16647|18750|53973|66447|337924,Ccnd1|Cyp2b13|Cyp2b9|Cyp3a13|Cyp3a16|Gsta4|Gstm3|Kpna2|Prkca|Cyp3a41a|Mgst3|Cyp3a44,-2,FLT14_all
GO Biological Processes,19,GO:0120162,positive regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-3.7,5,5.1,17423,100,278,8,2.9,1,11770|12686|14373|16847|19116|23882|67092|170439,Fabp4|Elovl3|G0s2|Lepr|Prlr|Gadd45g|Gatm|Elovl6,-2,FLT14_all
GO Biological Processes,19,GO:0000038,very long-chain fatty acid metabolic process,19_GO:0009987 cellular process,-3.7,9,6,17423,35,278,5,1.8,0.8,12686|26874|26897|170439|171281,Elovl3|Abcd2|Acot1|Elovl6|Acot3,-1.9,FLT14_all
KEGG Pathway,24,mmu05216,Thyroid cancer - Mus musculus (house mouse),,-3.6,8.7,5.9,17423,36,278,5,1.8,0.8,12443|12550|12575|23882|59069,Ccnd1|Cdh1|Cdkn1a|Gadd45g|Tpm3,-1.9,FLT14_all
GO Biological Processes,19,GO:0006869,lipid transport,19_GO:0051179 localization,-3.6,2.9,4.3,17423,328,278,15,5.4,1.4,11770|11808|16323|18559|18671|20494|20979|26874|27410|28248|28250|108114|171405|236149|244152,Fabp4|Apoa4|Inhba|Pctp|Abcb1a|Slc10a2|Syt1|Abcd2|Abca3|Slco1a1|Slco1a4|Slc22a7|Slc22a27|Slc22a26|Tsku,-1.9,FLT14_all
GO Biological Processes,19,GO:0010876,lipid localization,19_GO:0051179 localization,-3.6,2.9,4.3,17423,329,278,15,5.4,1.4,11770|11808|16323|18559|18671|20494|20979|26874|27410|28248|28250|108114|171405|236149|244152,Fabp4|Apoa4|Inhba|Pctp|Abcb1a|Slc10a2|Syt1|Abcd2|Abca3|Slco1a1|Slco1a4|Slc22a7|Slc22a27|Slc22a26|Tsku,-1.9,FLT14_all
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.6,2.3,4.1,17423,561,278,21,7.6,1.6,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|72962|76654|170439|171281|192156|240549|269378|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Tymp|Upp2|Elovl6|Acot3|Mvd|Gm4952|Ahcy|Sult2a7|Sult2a2,-1.9,FLT14_all
WikiPathways,27,WP1251,Metapathway biotransformation,,-3.5,4.2,4.8,17423,133,278,9,3.2,1.1,13123|14262|14860|18113|20859|66447|69083|226564|244209,Cyp7b1|Fmo3|Gsta4|Nnmt|Sult2a1|Mgst3|Sult1c2|Fmo4|Cyp2r1,-1.8,FLT14_all
GO Biological Processes,19,GO:0048512,circadian behavior,19_GO:0048511 rhythmic process,-3.5,8.5,5.8,17423,37,278,5,1.8,0.8,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.8,FLT14_all
KEGG Pathway,24,mmu00590,Arachidonic acid metabolism - Mus musculus (house mouse),,-3.5,5.4,5.1,17423,81,278,7,2.5,0.94,13089|13094|13097|13098|13099|226143|100043108,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23|Cyp2c69,-1.8,FLT14_all
GO Biological Processes,19,GO:0007595,lactation,19_GO:0051179 localization,-3.5,8.2,5.7,17423,38,278,5,1.8,0.8,11837|11941|12443|13869|19116,Rplp0|Atp2b2|Ccnd1|Erbb4|Prlr,-1.8,FLT14_all
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-3.4,2.4,4.1,17423,491,278,19,6.8,1.5,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|170439|171281|192156|240549|269378|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Elovl6|Acot3|Mvd|Gm4952|Ahcy|Sult2a7|Sult2a2,-1.8,FLT14_all
GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-3.4,2.7,4.2,17423,375,278,16,5.8,1.4,11808|13869|17840|17841|21835|26874|27410|66117|68054|216454|217166|226564|320204|353187|384783|624219,Apoa4|Erbb4|Mup1|Mup2|Thrsp|Abcd2|Abca3|Fmc1|Serpina12|Rdh16f2|Nr1d1|Fmo4|Etfbkmt|Nr1d2|Irs2|Angptl8,-1.8,FLT14_all
Reactome Gene Sets,6,R-MMU-9018677,Biosynthesis of DHA-derived SPMs,,-3.4,11,6.2,17423,22,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.7,FLT14_all
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-3.4,2.3,4,17423,536,278,20,7.2,1.5,11941|12686|14923|17993|18113|20859|22361|23959|26897|66916|68194|69875|72962|76654|170439|171281|192156|240549|638251|100043194,Atp2b2|Elovl3|Guk1|Ndufs4|Nnmt|Sult2a1|Vnn1|Nt5e|Acot1|Ndufb7|Ndufb4|Ndufa11|Tymp|Upp2|Elovl6|Acot3|Mvd|Gm4952|Sult2a7|Sult2a2,-1.7,FLT14_all
GO Biological Processes,19,GO:0007622,rhythmic behavior,19_GO:0032501 multicellular organismal process,-3.4,7.8,5.5,17423,40,278,5,1.8,0.8,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-1.7,FLT14_all
Reactome Gene Sets,6,R-MMU-9018678,Biosynthesis of specialized proresolving mediators (SPMs),,-3.4,11,6,17423,23,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.7,FLT14_all
Reactome Gene Sets,6,R-MMU-73621,Pyrimidine catabolism,,-3.4,19,7.2,17423,10,278,3,1.1,0.62,23959|72962|76654,Nt5e|Tymp|Upp2,-1.7,FLT14_all
Reactome Gene Sets,6,R-MMU-9749641,Aspirin ADME,,-3.3,7.6,5.4,17423,41,278,5,1.8,0.8,13113|13114|53973|108114|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Slc22a7|Cyp3a44,-1.7,FLT14_all
GO Biological Processes,19,GO:0008610,lipid biosynthetic process,19_GO:0009987 cellular process,-3.3,2.4,4,17423,502,278,19,6.8,1.5,12686|13113|15212|16323|17319|18705|20775|26874|27400|57742|68563|78925|170439|192156|216454|225884|231510|244209|319554,Elovl3|Cyp3a13|Hexb|Inhba|Mif|Pik3c2g|Sqle|Abcd2|Hsd17b6|Abhd1|Dpm3|Srd5a1|Elovl6|Mvd|Rdh16f2|Gstp3|Gpat3|Cyp2r1|Idi1,-1.7,FLT14_all
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-3.3,3.1,4.2,17423,240,278,12,4.3,1.2,11770|12575|16847|18750|20703|20704|20720|23882|24066|66222|70012|624219,Fabp4|Cdkn1a|Lepr|Prkca|Serpina1d|Serpina1e|Serpine2|Gadd45g|Spry4|Serpinb1a|Cep85|Angptl8,-1.6,FLT14_all
Reactome Gene Sets,6,R-MMU-211958,Miscellaneous substrates,,-3.3,10,5.9,17423,24,278,4,1.4,0.71,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-1.6,FLT14_all
GO Biological Processes,19,GO:0006111,regulation of gluconeogenesis,19_GO:0050789 regulation of biological process,-3.2,5.7,4.9,17423,66,278,6,2.2,0.87,12952|16847|17840|17841|18113|68054,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12,-1.6,FLT14_all
GO Biological Processes,19,GO:0007589,body fluid secretion,19_GO:0051179 localization,-3.2,5.6,4.8,17423,67,278,6,2.2,0.87,11829|11837|11941|12443|13869|19116,Aqp4|Rplp0|Atp2b2|Ccnd1|Erbb4|Prlr,-1.5,FLT14_all
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-3.1,5.5,4.8,17423,68,278,6,2.2,0.87,11865|12952|21410|23957|53376|217166,Bmal1|Cry1|Hnf1b|Nr0b2|Usp2|Nr1d1,-1.5,FLT14_all
KEGG Pathway,24,mmu00982,Drug metabolism - cytochrome P450 - Mus musculus (house mouse),,-3.1,5.4,4.7,17423,69,278,6,2.2,0.87,14262|14860|14864|66447|225884|226564,Fmo3|Gsta4|Gstm3|Mgst3|Gstp3|Fmo4,-1.5,FLT14_all
GO Biological Processes,19,GO:0010466,negative regulation of peptidase activity,19_GO:0048519 negative regulation of biological process,-3.1,9.3,5.5,17423,27,278,4,1.4,0.71,20703|20704|20720|66222,Serpina1d|Serpina1e|Serpine2|Serpinb1a,-1.5,FLT14_all
GO Biological Processes,19,GO:0062014,negative regulation of small molecule metabolic process,19_GO:0048519 negative regulation of biological process,-3.1,4,4.3,17423,124,278,8,2.9,1,12952|16847|17840|17841|68054|226564|266645|320204,Cry1|Lepr|Mup1|Mup2|Serpina12|Fmo4|Acmsd|Etfbkmt,-1.5,FLT14_all
GO Biological Processes,19,GO:0046456,icosanoid biosynthetic process,19_GO:0009987 cellular process,-3.1,6.7,5,17423,47,278,5,1.8,0.8,13099|17319|66447|226143|100043108,Cyp2c40|Mif|Mgst3|Cyp2c23|Cyp2c69,-1.5,FLT14_all
GO Biological Processes,19,GO:0042908,xenobiotic transport,19_GO:0051179 localization,-3.1,6.7,5,17423,47,278,5,1.8,0.8,13113|18671|20979|27410|28248,Cyp3a13|Abcb1a|Syt1|Abca3|Slco1a1,-1.5,FLT14_all
Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-3,2.2,3.7,17423,532,278,19,6.8,1.5,11837|16898|18750|19933|19941|19942|19943|19944|20084|20090|20115|27367|66094|67186|67248|68028|68052|69920|110954,Rplp0|Rps2|Prkca|Rpl21|Rpl26|Rpl27|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Lsm7|Rplp2|Rpl39|Rpl22l1|Rps13|Polr2i|Rpl10,-1.4,FLT14_all
WikiPathways,27,WP4346,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,,-3,6.5,4.9,17423,48,278,5,1.8,0.8,12686|20775|26897|192156|319554,Elovl3|Sqle|Acot1|Mvd|Idi1,-1.4,FLT14_all
GO Biological Processes,19,GO:0008206,bile acid metabolic process,19_GO:0009987 cellular process,-3,6.5,4.9,17423,48,278,5,1.8,0.8,13123|20859|28248|638251|100043194,Cyp7b1|Sult2a1|Slco1a1|Sult2a7|Sult2a2,-1.4,FLT14_all
Reactome Gene Sets,6,R-MMU-9969896,Lanosterol biosynthesis,,-3,14,6.2,17423,13,278,3,1.1,0.62,20775|192156|319554,Sqle|Mvd|Idi1,-1.4,FLT14_all
KEGG Pathway,24,mmu00980,Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse),,-3,5.2,4.5,17423,73,278,6,2.2,0.87,14860|14864|20859|66447|225884|638251,Gsta4|Gstm3|Sult2a1|Mgst3|Gstp3|Sult2a7,-1.4,FLT14_all
GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-3,5.2,4.5,17423,73,278,6,2.2,0.87,16847|20703|20704|20720|66222|624219,Lepr|Serpina1d|Serpina1e|Serpine2|Serpinb1a|Angptl8,-1.4,FLT14_all
GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0050789 regulation of biological process,-3,2.5,3.7,17423,376,278,15,5.4,1.4,11808|12952|16847|17840|17841|18113|19241|26874|68054|216454|217166|226564|266645|320204|384783,Apoa4|Cry1|Lepr|Mup1|Mup2|Nnmt|Tmsb4x|Abcd2|Serpina12|Rdh16f2|Nr1d1|Fmo4|Acmsd|Etfbkmt|Irs2,-1.4,FLT14_all
GO Biological Processes,19,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,8.6,5.2,17423,29,278,4,1.4,0.71,17319|18750|19261|230594,Mif|Prkca|Sirpa|Tut4,-1.4,FLT14_all
