term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-9696273_RND1_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0049206227443529	0.014159335899071	0.0049206227443529	0.008166710243486	0.0069233547783749	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-8848021_SIGNALING_BY_PTK6	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0061598145777937	0.014159335899071	0.0061598145777937	0.00890520926582	0.0072020870329629	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9833482_PKR_MEDIATED_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0082254826011909	0.0811962298595022	0.0082254826011909	0.0132266356793705	0.0073664433702436	0.0142490675319928	low_or_no_effect	low/no relative effect
R-MMU-9013149_RAC1_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	RAC1 is a Rho-family cytoskeletal regulator, plausible under microgravity actin and immune-cell remodeling.	Partially aligned: FLT_down can fit suppressed cytoskeletal/mechanotransduction signaling, but direct liver direction is indirect.	medium	RAC1 cycle remains a plausible microgravity response, not a direct liver spaceflight literature match.	Li2026;Kim2024	1.2280460446975616e-05	0.999797733005388	1.2280460446975616e-05	0.1385426250429162	0.0082027175254559	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-9955298_SLC_MEDIATED_TRANSPORT_OF_ORGANIC_ANIONS	blue_plausible_complementary	plausible/complementary	FLT_down	Organic-anion transport is liver-relevant for bile and xenobiotic handling, but spaceflight direction is not firmly established.	Partially aligned: FLT_down could reflect impaired hepatic transport capacity.	medium	The corrected decrease is compatible with liver metabolic disruption, though not a direct published direction.	Jonscher2016;Moskaleva2015;Vinken2022	0.0064044958481326	0.8876013033341158	0.0064044958481326	0.0396055319867705	0.0082764792787056	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-109582_HEMOSTASIS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Hemostasis is relevant to liver physiology and spaceflight, but decreased hepatic pathway activity is not directly established.	Uncertain: FLT_down may reflect systemic hemostasis or sample composition.	medium	The corrected direction is not a strong liver-specific literature match.	Houerbi2024;Vinken2022	-0.0112374954402283	0.7635814571295936	0.0112374954402283	0.0370524914457401	0.0099333687104296	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-397014_MUSCLE_CONTRACTION	red_conflict_or_artifact	conflict/artifact	FLT_down	Muscle contraction is not a primary liver pathway label despite systemic unloading biology.	Off-context: FLT_down likely reflects non-liver annotation rather than hepatic biology.	high	The term is muscle-specific and not appropriate for liver label support.	Vitry2022;Vinken2022	0.0289659980748462	0.685066716350166	0.0289659980748462	0.0814723027062166	0.0101120307412908	0.0142490675319928	likely_artifact	likely artifact/junk
R-MMU-5173105_O_LINKED_GLYCOSYLATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	O-linked glycosylation is broad and lacks direct liver spaceflight support.	Uncertain: FLT_down is not literature anchored.	low	The pathway lacks specificity and direct support.	Ilangovan2024	0.0176844766363626	0.7151175173906059	0.0176844766363626	0.0530711241014628	0.0112269115815926	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Spaceflight omics supports epigenetic and transcriptional remodeling, but this broad term has no liver-specific direction.	Uncertain: FLT_down is compatible with broad remodeling but not directionally anchored.	low	The pathway is too generic to assign confident liver spaceflight alignment.	daSilveira2020;Ilangovan2024	-0.0099358304585659	0.0158594044562182	0.0099358304585659	0.0154829714272094	0.0116012151442094	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Collagen biosynthesis can mark hepatic fibrotic remodeling, but direct liver spaceflight support for a decrease is weak.	Uncertain/conflicting: FLT_down does not match a simple stellate/profibrotic activation model.	medium	The pathway is plausible liver injury biology, but the corrected direction is not directly supported.	Jonscher2016;Friedman2008	-0.0401307584889755	0.1788197735109013	0.0401307584889755	0.0591181930310318	0.0124605507810318	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-114604_GPVI_MEDIATED_ACTIVATION_CASCADE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Spaceflight affects coagulation and platelets systemically, but GPVI is platelet-specific and lacks liver directional support.	Uncertain: FLT_down may reflect systemic hemostatic changes rather than hepatic pathway activity.	medium	The corrected direction does not resolve the weak tissue context.	Houerbi2024	-0.0090292362596655	0.0345828834937243	0.0090292362596655	0.0151619458560747	0.0125004633986426	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Nucleotide metabolism is broad and only indirectly related to stress and repair responses.	Uncertain: FLT_down is not specifically supported.	low	The pathway is broad and indirectly related to spaceflight stress biology.	Luxton2020;daSilveira2020	-0.0062499857132136	0.685066716350166	0.0062499857132136	0.0503997731136868	0.0135525517644805	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2559583_CELLULAR_SENESCENCE	red_conflict_or_artifact	conflict/artifact	FLT_down	Oxidative stress, DNA damage, and telomere biology would more naturally support senescence engagement than decreased senescence signaling.	Conflicting: FLT_down runs opposite the expected senescence/stress direction.	medium	The corrected decrease weakens alignment with radiation and stress-response literature.	Blaber2017;Luxton2020;Vinken2022	-0.0144127800104993	0.8335777218522319	0.0144127800104993	0.0526331280382351	0.0138717386879553	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Generic transcriptional remodeling is common in spaceflight omics, but this term lacks direction specificity.	Uncertain: FLT_down is a broad transcriptional remodeling signal.	low	The term lacks enough specificity for literature alignment.	Ilangovan2024;daSilveira2020	-0.0208576325168741	0.5332548916047561	0.0208576325168741	0.0721201714058746	0.0140214358987061	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-4839726_CHROMATIN_ORGANIZATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Chromatin organization is plausible in space-omics remodeling, but decreased pathway activity is not liver-direction validated.	Uncertain: FLT_down is compatible with remodeling but not anchored.	low	The term is too broad for a direct direction call.	daSilveira2020;GarrettBakelman2019	-0.0068917166791657	0.8303747221511775	0.0068917166791657	0.0521847154346549	0.0142842861948889	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	red_conflict_or_artifact	conflict/artifact	FLT_down	Hepatic oxidative and metabolic injury would more naturally support increased cell-death signaling than a decrease in this pathway.	Conflicting: FLT_down does not match the expected injury-associated cell-death direction.	medium	The exact NRAGE/NRIF/NADE pathway is indirect, but a decreased cell-death score is difficult to align with prior liver injury evidence.	Vinken2022;Blaber2017	-0.0181482028549737	0.0342668887270139	0.0181482028549737	0.016877208634317	0.0145281958009836	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Vesicle-mediated transport is broad and lacks a direct liver spaceflight direction.	Uncertain: FLT_down is a generic trafficking signal.	low	The pathway is not specific enough for a literature-backed color.	Ilangovan2024	-0.001162481903405	0.9969772782976236	0.001162481903405	0.0555661168833037	0.0151353524817756	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	red_conflict_or_artifact	conflict/artifact	FLT_down	No liver spaceflight literature supports nervous-system-development pathway activity as a hepatic label.	Off-context: FLT_down remains likely annotation artifact for liver.	high	The pathway is neurodevelopmental and tissue-incongruent.	Vinken2022	-0.02166757439826	0.684257909349511	0.02166757439826	0.0632558377019816	0.0163801470518841	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	red_conflict_or_artifact	conflict/artifact	FLT_down	No liver spaceflight literature supports chemical-synapse transmission as a hepatic pathway label.	Off-context: FLT_down remains non-hepatic pathway semantics.	high	The pathway is neuronal and tissue-incongruent.	Vinken2022	-0.0093505583887805	0.685066716350166	0.0093505583887805	0.0391111684116358	0.0164365965689197	0.0142490675319928	likely_artifact	likely artifact/junk
R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	red_conflict_or_artifact	conflict/artifact	FLT_down	Oxidative and chemical stress responses are central liver spaceflight themes, generally supporting pathway engagement rather than reduction.	Conflicting: FLT_down does not match the expected chemical/oxidative stress-response direction.	medium	The corrected decrease conflicts with strong prior stress-response literature.	Kurosawa2021;Moskaleva2015;Blaber2017	-0.0157708954893955	0.0807586053535619	0.0157708954893955	0.0195137076315265	0.0183315284529551	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-446728_CELL_JUNCTION_ORGANIZATION	blue_plausible_complementary	plausible/complementary	FLT_down	Junction organization may change with altered shear, actin, and injury responses in liver, though direction is indirect.	Partially aligned: FLT_down is plausible for disrupted junctional organization.	medium	The corrected decrease can fit structural remodeling without being directly validated.	Li2026;Vinken2022	-0.0347889735525723	0.3155105696873088	0.0347889735525723	0.041032960735964	0.0186044249185036	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Gap-junction trafficking and regulation is not a reported liver spaceflight mechanism.	Uncertain: FLT_down is plausible but unsupported.	low	The corrected direction remains unanchored in prior liver literature.	Ilangovan2024;Vinken2022	-0.0026226401903014	0.9657652057985956	0.0026226401903014	0.0564657325529979	0.0188937090966051	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9609507_PROTEIN_LOCALIZATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Protein localization is broad and lacks a specific liver spaceflight direction.	Uncertain: FLT_down is too generic.	low	The term cannot be assigned to a specific prior pathway family.	Ilangovan2024	0.0412384972491373	0.6366349347210124	0.0412384972491373	0.1052282675799377	0.0211106734580739	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-69306_DNA_REPLICATION	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight DNA damage and stress can produce checkpoint arrest as well as repair, so reduced replication is biologically plausible.	Partially aligned: FLT_down may reflect stress-associated suppression of proliferation rather than repair activation.	medium	The corrected decrease is plausible but not a direct published liver direction.	Luxton2020;daSilveira2020	0.0172099207870451	0.7728615295793617	0.0172099207870451	0.0760077100852259	0.0213597773814457	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8980692_RHOA_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	RHOA is a plausible microgravity/mechanotransduction pathway, though liver direction is indirect.	Partially aligned: FLT_down can fit suppressed actin/mechanical signaling under unloading.	medium	The corrected decrease remains a plausible complementary mechanobiology signal.	Li2026;Kim2024	-0.0366719157150457	0.5656493316230434	0.0366719157150457	0.1423110150723234	0.0231757284084345	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	red_conflict_or_artifact	conflict/artifact	FLT_down	Cellular stress responses are strongly supported in liver and space-omics studies, typically as activated stress biology.	Conflicting: FLT_down runs opposite the expected cellular stress-response engagement.	medium	The corrected decrease conflicts with a central prior spaceflight biology theme.	Kurosawa2021;Blaber2017;daSilveira2020	-0.0328471718324583	0.5829862484667964	0.0328471718324583	0.1235466883835259	0.023237100757795	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	ABC transport is liver-relevant for bile, lipid, and xenobiotic handling, but pathway direction in spaceflight is not fixed.	Partially aligned: FLT_down could reflect impaired hepatic transport/ADME capacity.	medium	The corrected decrease remains compatible with liver metabolic disruption but is not a direct prior direction.	Moskaleva2015;Jonscher2016;Vinken2022	-0.0172144137618122	0.5332548916047561	0.0172144137618122	0.0635552516084902	0.0233904284646091	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Antimicrobial peptides are immune-relevant, but reduced activity has no direct liver spaceflight support.	Uncertain/mixed: FLT_down could reflect immune suppression, not a validated liver response.	medium	The pathway is immune-plausible but indirect.	Crucian2018;Kim2024	-0.060131768217114	0.600953762377448	0.060131768217114	0.2028670089024774	0.0236331113881012	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	green_prior_aligned	prior literature aligned	FLT_down	Mouse liver spaceflight studies directly report retinoid/lipid disruption and loss of retinol-associated liver storage biology.	Aligned: FLT_down is consistent with reduced retinoid metabolism/transport capacity after flight.	high	The corrected decrease remains directionally compatible with one of the strongest liver spaceflight findings.	Jonscher2016;Beheshti2019	-0.0118084482718238	0.7747933188682732	0.0118084482718238	0.0946214050332422	0.0238081585770403	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Spaceflight affects endocrine metabolism, but this broad peptide-hormone pathway lacks liver-specific direction.	Uncertain: FLT_down is not directly interpretable.	low	The pathway is too broad and not clearly hepatic.	Mathyk2024;Vinken2022	-0.0317593760514474	0.4157301007517243	0.0317593760514474	0.0548885152797314	0.0238522793401514	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	TGFB receptor signaling is central to hepatic stellate activation/fibrosis, but direct spaceflight liver direction is indirect.	Uncertain/conflicting: FLT_down does not match a profibrotic TGFB activation interpretation.	medium	The corrected decrease makes this weaker than the prior plausible-up call.	Jonscher2016;Friedman2008;Vinken2022	0.0002151334058946	0.9969772782976236	0.0002151334058946	0.0326879438479708	0.023952521120918	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	green_prior_aligned	prior literature aligned	FLT_down	Recent spaceflight liver literature reports inhibition of estrogen receptor signaling with hepatic metabolic dysfunction.	Aligned: FLT_down matches reported inhibited hepatic estrogen signaling.	high	The corrected decrease changes this row from a conflict to a direct prior-aligned signal.	Mathyk2024	-0.0297144473615569	0.4682300063553007	0.0297144473615569	0.0492353441433979	0.0248662371923675	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1442490_COLLAGEN_DEGRADATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Collagen degradation is plausible in ECM turnover, but a decreased score is not directionally established in liver spaceflight work.	Uncertain: FLT_down could mean reduced turnover rather than active remodeling.	medium	The pathway remains ECM-relevant but directionally unsupported.	Jonscher2016;Friedman2008	-0.0635160986117404	0.267970544518852	0.0635160986117404	0.0970286627757669	0.0264269128396559	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Elastic-fibre-associated molecules are ECM-adjacent, but decreased signal has no direct liver spaceflight support.	Uncertain: FLT_down is weakly interpretable.	low	The corrected direction does not strengthen the indirect ECM interpretation.	Jonscher2016;Friedman2008	-0.0347608706854432	0.267970544518852	0.0347608706854432	0.0459473962963327	0.0273754748907772	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	red_conflict_or_artifact	conflict/artifact	FLT_down	Reported hepatic insulin resistance and inhibited insulin signaling would predict more negative PI3K-AKT regulation, not less.	Conflicting: FLT_down in a negative-regulation term implies reduced brake on PI3K-AKT signaling.	medium	The corrected decrease reverses the prior alignment with inhibited insulin/AKT signaling.	Mathyk2024;Vinken2022	-0.0340804288167691	0.1268979519992015	0.0340804288167691	0.0357703376913374	0.0274413606705041	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Gene expression/transcription is a broad outcome of spaceflight but not a specific directional pathway.	Uncertain: FLT_down reflects global transcriptional remodeling.	low	The term is too generic for a confident literature color.	Ilangovan2024;daSilveira2020	0.0003656163851806	0.9969772782976236	0.0003656163851806	0.0570999330953537	0.0281083406551336	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5673001_RAF_MAP_KINASE_CASCADE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	RAF-MAPK signaling is plausible for stress biology, but decreased signaling lacks direct liver spaceflight support.	Uncertain/conflicting: FLT_down does not fit a simple stress-MAPK activation model.	medium	The corrected decrease makes this a weak directional literature match.	daSilveira2020;Vinken2022	-0.0466871607214188	0.2414237747631993	0.0466871607214188	0.0666674076257729	0.0283622019503761	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	VEGFA/VEGFR2 fits vascular and repair biology downstream of hepatic stress, but direct liver direction is lacking.	Uncertain: FLT_down is not a clearly supported vascular-remodeling direction.	medium	The pathway is plausible, but the corrected decrease is not anchored in liver spaceflight literature.	Houerbi2024;Vinken2022	-0.0238793946367916	0.0345828834937243	0.0238793946367916	0.0398314039396884	0.0299018960242916	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	Integrin interactions are plausible in hepatic injury and altered mechanical signaling, with direction dependent on cell state.	Partially aligned: FLT_down could reflect reduced adhesion/mechanotransduction under unloading.	medium	The pathway remains plausible, but direct liver evidence is indirect.	Jonscher2016;Friedman2008;Li2026	-0.0445168219553769	0.3595929594438814	0.0445168219553769	0.0497282319604521	0.0305222497382299	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	blue_plausible_complementary	plausible/complementary	FLT_down	RTK signaling includes insulin/IGF and repair pathways; liver spaceflight evidence supports inhibited insulin-axis signaling but mixed receptor biology.	Partially aligned: FLT_down is plausible for suppressed metabolic RTK signaling.	medium	The broad RTK label prevents a stronger call, but the corrected decrease is biologically plausible.	Friedman2008;Vinken2022	-0.0333567610244487	0.5446205315306416	0.0333567610244487	0.0550554327065311	0.032356050187734	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-913531_INTERFERON_SIGNALING	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight immune literature includes immune dysfunction and altered interferon programs, but liver direction is mixed.	Partially aligned: FLT_down is plausible for immune suppression, though not the inflammatory IFN activation model.	medium	The corrected decrease supports a suppression interpretation rather than a direct prior up-call.	Kim2024;daSilveira2020;Crucian2018	-0.0530551190560296	0.2904061544045387	0.0530551190560296	0.0573724435324062	0.0329079129716919	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	C-type lectin receptors can reflect innate immune remodeling, but reduced CLR signaling is not directly shown in liver spaceflight work.	Uncertain/mixed: FLT_down could reflect immune suppression rather than inflammatory activation.	medium	The corrected decrease is immune-plausible but not directionally validated.	Crucian2018;Kim2024	-0.0312890714700689	0.5451133685529125	0.0312890714700689	0.0687513473531271	0.0336502752407002	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	Adherens-junction changes can accompany altered mechanics and tissue stress, though liver direction is indirect.	Partially aligned: FLT_down is plausible for weakened junctional organization under remodeling.	medium	The structural-remodeling interpretation remains plausible but not directly validated.	Li2026;Vinken2022	-0.0454715169646017	0.1430774020618147	0.0454715169646017	0.0601917519791335	0.0336880169235779	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	WNT/TCF signaling may participate in liver repair and remodeling, but decreased TCF-dependent signaling is not a direct spaceflight finding.	Uncertain: FLT_down is plausible but not specifically supported.	medium	The specific WNT branch remains indirect and directionally weak.	Friedman2008;Vinken2022	-0.01853280009937	0.6561573742631243	0.01853280009937	0.063294277064794	0.0337146666035367	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9749641_ASPIRIN_ADME	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Generic hepatic ADME is supported, but aspirin-specific metabolism is not relevant without exposure evidence.	Uncertain: FLT_down likely reflects shared ADME genes rather than aspirin biology.	medium	The drug-specific label prevents a direct literature-aligned call.	Moskaleva2015;Vinken2022	0.1019228601559922	0.639933104032709	0.1019228601559922	0.1189750839494299	0.0349810894950144	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	PTM changes are plausible downstream of proteostasis stress, but decreased broad PTM activity lacks direct evidence.	Uncertain: FLT_down is not a specific supported pathway direction.	low	The corrected decrease is too broad to interpret confidently.	Blaber2017;daSilveira2020	-0.0160312817534116	0.8303747221511775	0.0160312817534116	0.1025075039981336	0.0350935596129773	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Clotting biology connects liver synthetic function and spaceflight hemostasis, but decreased clotting regulation is not liver-validated.	Uncertain: FLT_down may reflect systemic hemostasis rather than hepatic pathway activity.	medium	The corrected direction remains indirect and tissue-context limited.	Houerbi2024	-0.0810552060855707	0.2240027653863984	0.0810552060855707	0.096127681385697	0.0365774793440304	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight liver studies support sulfur, vitamin, and cofactor metabolism changes, but direction varies by compound and pathway arm.	Partially aligned: FLT_down is plausible as depleted or suppressed cofactor metabolism, but not a direct directional call.	medium	The corrected decrease remains metabolically plausible but not strongly direction-matched.	Kurosawa2021	-0.0564308746817984	0.157403652767462	0.0564308746817984	0.0822431911464125	0.037371835574984	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-195258_RHO_GTPASE_EFFECTORS	blue_plausible_complementary	plausible/complementary	FLT_down	Rho GTPase effectors are plausible for microgravity-related actin/mechanical signaling, but liver direction is indirect.	Partially aligned: FLT_down can fit suppressed cytoskeletal/mechanotransduction signaling.	medium	The corrected decrease remains plausible, though direct liver validation is lacking.	Li2026;Kim2024	-0.0229721715448476	0.7370354754516503	0.0229721715448476	0.1981440521289394	0.0404303561176491	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	G alpha s signaling is a broad GPCR module without direct liver spaceflight direction.	Uncertain: FLT_down is receptor-nonspecific.	low	The pathway lacks specificity for literature alignment.	Mathyk2024;Vinken2022	-0.0117017569831257	0.8491208436566384	0.0117017569831257	0.105630591841811	0.0406268454637444	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Glycosaminoglycan metabolism is ECM-adjacent, but decreased pathway activity lacks direct liver spaceflight support.	Uncertain: FLT_down does not clearly match an injury/ECM remodeling direction.	medium	The pathway is plausible but directionally weak.	Jonscher2016;Friedman2008	-0.0259756267993099	0.5829862484667964	0.0259756267993099	0.0514160238819803	0.0428148820002599	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-199991_MEMBRANE_TRAFFICKING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Membrane trafficking is broad and lacks a direct liver spaceflight direction.	Uncertain: FLT_down is a generic trafficking signal.	low	The pathway is not specific enough for a literature-backed color.	Ilangovan2024	-0.0631835639298034	0.0554272788083568	0.0631835639298034	0.0710856187433233	0.0429103000528471	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8978868_FATTY_ACID_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_down	Fatty-acid metabolism is a replicated liver spaceflight theme, but individual synthesis, oxidation, and storage arms can move in different directions.	Partially aligned as dysregulation: FLT_down still indicates lipid remodeling, but not the canonical activation/lipotoxicity framing.	medium	The pathway is directly relevant, while the corrected decrease requires a more cautious direction claim.	Beheshti2019;Jonscher2016;Li2026	-0.0649593310813409	0.2418778528932886	0.0649593310813409	0.0763762515548945	0.0437239035088628	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-5357801_PROGRAMMED_CELL_DEATH	red_conflict_or_artifact	conflict/artifact	FLT_down	Published liver spaceflight injury biology supports increased cell-death stress more than decreased programmed cell death.	Conflicting: FLT_down runs opposite expected injury-associated programmed cell death.	medium	The corrected decrease is difficult to reconcile with oxidative and metabolic liver injury literature.	Vinken2022;Blaber2017	-0.0569157681040946	0.1304427546647291	0.0569157681040946	0.0900192504225954	0.0457200845495795	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2990846_SUMOYLATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	SUMOylation is a plausible stress-regulatory PTM, but decreased pathway activity lacks liver spaceflight support.	Uncertain: FLT_down is not directly interpretable from prior literature.	low	The pathway is mechanistically plausible but directionally unsupported.	Luxton2020;daSilveira2020	-0.0514396430177216	0.3190043307271015	0.0514396430177216	0.1110625405437792	0.0457920043583713	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	green_prior_aligned	prior literature aligned	FLT_down	Liver spaceflight studies support insulin resistance and downregulated insulin-related metabolic genes, with carbohydrate metabolism disruption.	Aligned: FLT_down fits inhibited insulin/carbohydrate metabolic signaling in liver.	medium	The corrected decrease is directionally consistent with hepatic insulin resistance and metabolic suppression.	Mathyk2024;Vinken2022	-0.0477062097795113	0.0897762889951769	0.0477062097795113	0.0660956360401227	0.0461866009607575	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
