tissue	gene_set	term	description	pathway_genes_in_background	selected_genes	overlap	overlap_genes	overlap_symbols	p_value	fdr
quadriceps	exploratory_union	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	https://reactome.org/PathwayBrowser/#/R-MMU-1280215	67	53	3	ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000090877	Nfkbia,Prkcd,Hspa1b	0.723262882644236	0.75984465879946
quadriceps	exploratory_union	R-MMU-556833_METABOLISM_OF_LIPIDS	https://reactome.org/PathwayBrowser/#/R-MMU-556833	46	53	2	ENSMUSG00000028944,ENSMUSG00000056091	Prkag2,St3gal5	0.7292057612672237	0.75984465879946
quadriceps	exploratory_union	R-MMU-168249_INNATE_IMMUNE_SYSTEM	https://reactome.org/PathwayBrowser/#/R-MMU-168249	110	53	5	ENSMUSG00000004864,ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000032688,ENSMUSG00000090877	Mapk13,Nfkbia,Prkcd,Malt1,Hspa1b	0.736343182285968	0.7608879550288336
quadriceps	exploratory_union	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	https://reactome.org/PathwayBrowser/#/R-MMU-6798695	50	53	2	ENSMUSG00000021948,ENSMUSG00000090877	Prkcd,Hspa1b	0.7715802385736648	0.7898925147199699
quadriceps	exploratory_union	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	https://reactome.org/PathwayBrowser/#/R-MMU-9006934	73	53	3	ENSMUSG00000004864,ENSMUSG00000018166,ENSMUSG00000021948	Mapk13,Erbb3,Prkcd	0.7771523128696478	0.7898925147199699
quadriceps	exploratory_union	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	https://reactome.org/PathwayBrowser/#/R-MMU-1266738	54	53	2	ENSMUSG00000023067,ENSMUSG00000025358	Cdkn1a,Cdk2	0.8081938185658458	0.8147645000176006
quadriceps	exploratory_union	R-MMU-1430728_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-1430728	150	53	5	ENSMUSG00000004035,ENSMUSG00000026102,ENSMUSG00000028944,ENSMUSG00000030630,ENSMUSG00000056091	Gstm7,Inpp1,Prkag2,Fah,St3gal5	0.9320265943419028	0.9320265943419028
soleus	core_intersection	R-MMU-9837999_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://reactome.org/PathwayBrowser/#/R-MMU-9837999	16	10	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000046598,ENSMUSG00000053898	Oxct1,Hadh,Bdh1,Ech1	9.660475490257667e-06	7.728380392206135e-05
soleus	core_intersection	R-MMU-77289_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	https://reactome.org/PathwayBrowser/#/R-MMU-77289	4	10	2	ENSMUSG00000027984,ENSMUSG00000028223	Hadh,Decr1	0.0005635633292044	0.0019852522455727
soleus	core_intersection	R-MMU-556833_METABOLISM_OF_LIPIDS	https://reactome.org/PathwayBrowser/#/R-MMU-556833	46	10	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000046598	Oxct1,Hadh,Decr1,Bdh1	0.0007444695920897	0.0019852522455727
soleus	core_intersection	R-MMU-8978868_FATTY_ACID_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-8978868	16	10	2	ENSMUSG00000027984,ENSMUSG00000028223	Hadh,Decr1	0.010550739240087	0.021101478480174
soleus	core_intersection	R-MMU-1430728_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-1430728	150	10	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000046598	Oxct1,Hadh,Decr1,Bdh1	0.0534262758566369	0.085482041370619
soleus	core_intersection	R-MMU-392499_METABOLISM_OF_PROTEINS	https://reactome.org/PathwayBrowser/#/R-MMU-392499	161	10	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000046598,ENSMUSG00000053898	Oxct1,Hadh,Bdh1,Ech1	0.0669569583425346	0.0892759444567129
soleus	core_intersection	R-MMU-69278_CELL_CYCLE_MITOTIC	https://reactome.org/PathwayBrowser/#/R-MMU-69278	76	10	2	ENSMUSG00000006715,ENSMUSG00000007656	Gmnn,Arpp19	0.1800583479174825	0.2057809690485514
soleus	core_intersection	R-MMU-1640170_CELL_CYCLE	https://reactome.org/PathwayBrowser/#/R-MMU-1640170	89	10	2	ENSMUSG00000006715,ENSMUSG00000007656	Gmnn,Arpp19	0.2303415990725358	0.2303415990725358
soleus	generated_supported	R-MMU-9837999_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://reactome.org/PathwayBrowser/#/R-MMU-9837999	16	23	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000046598,ENSMUSG00000053898	Oxct1,Hadh,Bdh1,Ech1	0.000357700518403	0.0078694114048679
soleus	generated_supported	R-MMU-77289_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	https://reactome.org/PathwayBrowser/#/R-MMU-77289	4	23	2	ENSMUSG00000027984,ENSMUSG00000028223	Hadh,Decr1	0.0031119684518584	0.0342316529704432
soleus	generated_supported	R-MMU-556833_METABOLISM_OF_LIPIDS	https://reactome.org/PathwayBrowser/#/R-MMU-556833	46	23	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000046598	Oxct1,Hadh,Decr1,Bdh1	0.0199342215369163	0.0909600284951395
soleus	generated_supported	R-MMU-5687128_MAPK6_MAPK4_SIGNALING	https://reactome.org/PathwayBrowser/#/R-MMU-5687128	10	23	2	ENSMUSG00000004951,ENSMUSG00000029454	Hspb1,Mapkapk5	0.0214031349109344	0.0909600284951395
soleus	generated_supported	R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	https://reactome.org/PathwayBrowser/#/R-MMU-5689880	27	23	3	ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Polb,Smad3,Adrb2	0.0232489382960436	0.0909600284951395
soleus	generated_supported	R-MMU-392499_METABOLISM_OF_PROTEINS	https://reactome.org/PathwayBrowser/#/R-MMU-392499	161	23	8	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000038774,ENSMUSG00000045730,ENSMUSG00000046598,ENSMUSG00000053898	Oxct1,Hadh,Polb,Smad3,Ascc3,Adrb2,Bdh1,Ech1	0.0248072804986744	0.0909600284951395
soleus	generated_supported	R-MMU-5688426_DEUBIQUITINATION	https://reactome.org/PathwayBrowser/#/R-MMU-5688426	32	23	3	ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Polb,Smad3,Adrb2	0.0364945861241443	0.1146972706758823
soleus	generated_supported	R-MMU-8978868_FATTY_ACID_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-8978868	16	23	2	ENSMUSG00000027984,ENSMUSG00000028223	Hadh,Decr1	0.0523704818585105	0.1293867164599591
soleus	generated_supported	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	https://reactome.org/PathwayBrowser/#/R-MMU-5683057	37	23	3	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000029454	Hspb1,Fgfr4,Mapkapk5	0.0529309294608923	0.1293867164599591
soleus	generated_supported	R-MMU-162582_SIGNAL_TRANSDUCTION	https://reactome.org/PathwayBrowser/#/R-MMU-162582	212	23	7	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000028771,ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000036707,ENSMUSG00000045730	Hspb1,Fgfr4,Ptpn12,Mapkapk5,Smad3,Cab39,Adrb2	0.2167238837604245	0.4767925442729339
soleus	generated_supported	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	https://reactome.org/PathwayBrowser/#/R-MMU-9006934	73	23	3	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000028771	Hspb1,Fgfr4,Ptpn12	0.2448476709852074	0.4896953419704148
soleus	generated_supported	R-MMU-1430728_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-1430728	150	23	5	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000029326,ENSMUSG00000046598	Oxct1,Hadh,Decr1,Enoph1,Bdh1	0.2729461707909262	0.500401313116698
soleus	generated_supported	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	https://reactome.org/PathwayBrowser/#/R-MMU-212436	90	23	3	ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Mapkapk5,Smad3,Sesn1	0.3587639803333766	0.5398270782646524
soleus	generated_supported	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	https://reactome.org/PathwayBrowser/#/R-MMU-3700989	53	23	2	ENSMUSG00000029454,ENSMUSG00000038332	Mapkapk5,Sesn1	0.3592549278445659	0.5398270782646524
soleus	generated_supported	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	https://reactome.org/PathwayBrowser/#/R-MMU-1266738	54	23	2	ENSMUSG00000005583,ENSMUSG00000032402	Mef2c,Smad3	0.3680639169986266	0.5398270782646524
soleus	generated_supported	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	https://reactome.org/PathwayBrowser/#/R-MMU-73857	97	23	3	ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Mapkapk5,Smad3,Sesn1	0.4060248276692506	0.5582841380452196
soleus	generated_supported	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	https://reactome.org/PathwayBrowser/#/R-MMU-74160	104	23	3	ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Mapkapk5,Smad3,Sesn1	0.4525585601972078	0.5856640190787396
soleus	generated_supported	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	https://reactome.org/PathwayBrowser/#/R-MMU-2262752	72	23	2	ENSMUSG00000029454,ENSMUSG00000038332	Mapkapk5,Sesn1	0.5175977577250371	0.6326194816639342
soleus	generated_supported	R-MMU-69278_CELL_CYCLE_MITOTIC	https://reactome.org/PathwayBrowser/#/R-MMU-69278	76	23	2	ENSMUSG00000006715,ENSMUSG00000007656	Gmnn,Arpp19	0.5478775981288665	0.6343845873071086
soleus	generated_supported	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	https://reactome.org/PathwayBrowser/#/R-MMU-8953897	83	23	2	ENSMUSG00000029454,ENSMUSG00000038332	Mapkapk5,Sesn1	0.5978736720114454	0.6375986409792128
soleus	generated_supported	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	https://reactome.org/PathwayBrowser/#/R-MMU-597592	131	23	3	ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Polb,Smad3,Adrb2	0.6172781264865703	0.6375986409792128
soleus	generated_supported	R-MMU-1640170_CELL_CYCLE	https://reactome.org/PathwayBrowser/#/R-MMU-1640170	89	23	2	ENSMUSG00000006715,ENSMUSG00000007656	Gmnn,Arpp19	0.6375986409792128	0.6375986409792128
soleus	exploratory_union	R-MMU-9837999_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://reactome.org/PathwayBrowser/#/R-MMU-9837999	16	34	4	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000046598,ENSMUSG00000053898	Oxct1,Hadh,Bdh1,Ech1	0.0016773389018324	0.069767119959483
soleus	exploratory_union	R-MMU-5687128_MAPK6_MAPK4_SIGNALING	https://reactome.org/PathwayBrowser/#/R-MMU-5687128	10	34	3	ENSMUSG00000004951,ENSMUSG00000029454,ENSMUSG00000030774	Hspb1,Mapkapk5,Pak1	0.0039490822618575	0.069767119959483
soleus	exploratory_union	R-MMU-69052_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	https://reactome.org/PathwayBrowser/#/R-MMU-69052	10	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.0039490822618575	0.069767119959483
soleus	exploratory_union	R-MMU-77289_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	https://reactome.org/PathwayBrowser/#/R-MMU-77289	4	34	2	ENSMUSG00000027984,ENSMUSG00000028223	Hadh,Decr1	0.00679541847994	0.0900392948592051
soleus	exploratory_union	R-MMU-68867_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	https://reactome.org/PathwayBrowser/#/R-MMU-68867	5	34	2	ENSMUSG00000006715,ENSMUSG00000028587	Gmnn,Orc1	0.0110781426676995	0.0983209362732316
soleus	exploratory_union	R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	https://reactome.org/PathwayBrowser/#/R-MMU-5689880	27	34	4	ENSMUSG00000027793,ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Ccna1,Polb,Smad3,Adrb2	0.0122946787902759	0.0983209362732316
soleus	exploratory_union	R-MMU-8978868_FATTY_ACID_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-8978868	16	34	3	ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000028603	Hadh,Decr1,Scp2	0.0159545786920028	0.0983209362732316
soleus	exploratory_union	R-MMU-9033241_PEROXISOMAL_PROTEIN_IMPORT	https://reactome.org/PathwayBrowser/#/R-MMU-9033241	6	34	2	ENSMUSG00000028603,ENSMUSG00000053898	Scp2,Ech1	0.0162547584622438	0.0983209362732316
soleus	exploratory_union	R-MMU-556833_METABOLISM_OF_LIPIDS	https://reactome.org/PathwayBrowser/#/R-MMU-556833	46	34	5	ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000028603,ENSMUSG00000046598	Oxct1,Hadh,Decr1,Scp2,Bdh1	0.0187027804963361	0.0983209362732316
soleus	exploratory_union	R-MMU-5688426_DEUBIQUITINATION	https://reactome.org/PathwayBrowser/#/R-MMU-5688426	32	34	4	ENSMUSG00000027793,ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Ccna1,Polb,Smad3,Adrb2	0.022248150587336	0.0983209362732316
soleus	exploratory_union	R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	https://reactome.org/PathwayBrowser/#/R-MMU-445355	7	34	2	ENSMUSG00000030774,ENSMUSG00000032366	Pak1,Tpm1	0.0222613440618637	0.0983209362732316
soleus	exploratory_union	R-MMU-68949_ORC1_REMOVAL_FROM_CHROMATIN	https://reactome.org/PathwayBrowser/#/R-MMU-68949	7	34	2	ENSMUSG00000027793,ENSMUSG00000028587	Ccna1,Orc1	0.0222613440618637	0.0983209362732316
soleus	exploratory_union	R-MMU-69239_SYNTHESIS_OF_DNA	https://reactome.org/PathwayBrowser/#/R-MMU-69239	19	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.0256952580835464	0.1047575906483047
soleus	exploratory_union	R-MMU-69306_DNA_REPLICATION	https://reactome.org/PathwayBrowser/#/R-MMU-69306	21	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.0336246041227219	0.1209869451698571
soleus	exploratory_union	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	https://reactome.org/PathwayBrowser/#/R-MMU-5683057	37	34	4	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000029454,ENSMUSG00000030774	Hspb1,Fgfr4,Mapkapk5,Pak1	0.0360975912598417	0.1209869451698571
soleus	exploratory_union	R-MMU-68962_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	https://reactome.org/PathwayBrowser/#/R-MMU-68962	9	34	2	ENSMUSG00000006715,ENSMUSG00000028587	Gmnn,Orc1	0.0365243608059946	0.1209869451698571
soleus	exploratory_union	R-MMU-392499_METABOLISM_OF_PROTEINS	https://reactome.org/PathwayBrowser/#/R-MMU-392499	161	34	10	ENSMUSG00000021282,ENSMUSG00000022186,ENSMUSG00000027793,ENSMUSG00000027984,ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000038774,ENSMUSG00000045730,ENSMUSG00000046598,ENSMUSG00000053898	Eif5,Oxct1,Ccna1,Hadh,Polb,Smad3,Ascc3,Adrb2,Bdh1,Ech1	0.040820002044681	0.1272623593157703
soleus	exploratory_union	R-MMU-397014_MUSCLE_CONTRACTION	https://reactome.org/PathwayBrowser/#/R-MMU-397014	10	34	2	ENSMUSG00000030774,ENSMUSG00000032366	Pak1,Tpm1	0.0446681804420288	0.1286851985818389
soleus	exploratory_union	R-MMU-69206_G1_S_TRANSITION	https://reactome.org/PathwayBrowser/#/R-MMU-69206	24	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.0476449006060916	0.1286851985818389
soleus	exploratory_union	R-MMU-69002_DNA_REPLICATION_PRE_INITIATION	https://reactome.org/PathwayBrowser/#/R-MMU-69002	11	34	2	ENSMUSG00000006715,ENSMUSG00000028587	Gmnn,Orc1	0.0534164975245369	0.1286851985818389
soleus	exploratory_union	R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	https://reactome.org/PathwayBrowser/#/R-MMU-8856825	11	34	2	ENSMUSG00000045730,ENSMUSG00000070000	Adrb2,Fcho1	0.0534164975245369	0.1286851985818389
soleus	exploratory_union	R-MMU-9609507_PROTEIN_LOCALIZATION	https://reactome.org/PathwayBrowser/#/R-MMU-9609507	11	34	2	ENSMUSG00000028603,ENSMUSG00000053898	Scp2,Ech1	0.0534164975245369	0.1286851985818389
soleus	exploratory_union	R-MMU-72766_TRANSLATION	https://reactome.org/PathwayBrowser/#/R-MMU-72766	13	34	2	ENSMUSG00000021282,ENSMUSG00000038774	Eif5,Ascc3	0.0725314106638456	0.167137598486253
soleus	exploratory_union	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	https://reactome.org/PathwayBrowser/#/R-MMU-8856828	14	34	2	ENSMUSG00000045730,ENSMUSG00000070000	Adrb2,Fcho1	0.0828066386001173	0.1804472003873712
soleus	exploratory_union	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	https://reactome.org/PathwayBrowser/#/R-MMU-212436	90	34	6	ENSMUSG00000015709,ENSMUSG00000021359,ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Arnt2,Tfap2a,Ccna1,Mapkapk5,Smad3,Sesn1	0.0851166039563072	0.1804472003873712
soleus	exploratory_union	R-MMU-453279_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	https://reactome.org/PathwayBrowser/#/R-MMU-453279	31	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.0896658793306228	0.182780446327808
soleus	exploratory_union	R-MMU-69242_S_PHASE	https://reactome.org/PathwayBrowser/#/R-MMU-69242	33	34	3	ENSMUSG00000006715,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Ccna1,Orc1	0.1038345104259064	0.2038232982434459
soleus	exploratory_union	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	https://reactome.org/PathwayBrowser/#/R-MMU-73857	97	34	6	ENSMUSG00000015709,ENSMUSG00000021359,ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Arnt2,Tfap2a,Ccna1,Mapkapk5,Smad3,Sesn1	0.1130305633278105	0.2078209053126762
soleus	exploratory_union	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	https://reactome.org/PathwayBrowser/#/R-MMU-1266738	54	34	4	ENSMUSG00000005583,ENSMUSG00000021359,ENSMUSG00000030774,ENSMUSG00000032402	Mef2c,Tfap2a,Pak1,Smad3	0.1137133255484454	0.2078209053126762
soleus	exploratory_union	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	https://reactome.org/PathwayBrowser/#/R-MMU-74160	104	34	6	ENSMUSG00000015709,ENSMUSG00000021359,ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000032402,ENSMUSG00000038332	Arnt2,Tfap2a,Ccna1,Mapkapk5,Smad3,Sesn1	0.1452456570901709	0.256600660859302
soleus	exploratory_union	R-MMU-6804756_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	https://reactome.org/PathwayBrowser/#/R-MMU-6804756	22	34	2	ENSMUSG00000027793,ENSMUSG00000029454	Ccna1,Mapkapk5	0.1770877836161899	0.3027629848921956
soleus	exploratory_union	R-MMU-69481_G2_M_CHECKPOINTS	https://reactome.org/PathwayBrowser/#/R-MMU-69481	24	34	2	ENSMUSG00000027793,ENSMUSG00000028587	Ccna1,Orc1	0.2028185216955515	0.3359181765582573
soleus	exploratory_union	R-MMU-194138_SIGNALING_BY_VEGF	https://reactome.org/PathwayBrowser/#/R-MMU-194138	27	34	2	ENSMUSG00000004951,ENSMUSG00000030774	Hspb1,Pak1	0.2421698932865033	0.3631565162207978
soleus	exploratory_union	R-MMU-2559583_CELLULAR_SENESCENCE	https://reactome.org/PathwayBrowser/#/R-MMU-2559583	27	34	2	ENSMUSG00000027793,ENSMUSG00000029454	Ccna1,Mapkapk5	0.2421698932865033	0.3631565162207978
soleus	exploratory_union	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	https://reactome.org/PathwayBrowser/#/R-MMU-4420097	27	34	2	ENSMUSG00000004951,ENSMUSG00000030774	Hspb1,Pak1	0.2421698932865033	0.3631565162207978
soleus	exploratory_union	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	https://reactome.org/PathwayBrowser/#/R-MMU-9006934	73	34	4	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000028771,ENSMUSG00000030774	Hspb1,Fgfr4,Ptpn12,Pak1	0.2466723506405419	0.3631565162207978
soleus	exploratory_union	R-MMU-1430728_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-1430728	150	34	7	ENSMUSG00000015709,ENSMUSG00000022186,ENSMUSG00000027984,ENSMUSG00000028223,ENSMUSG00000028603,ENSMUSG00000029326,ENSMUSG00000046598	Arnt2,Oxct1,Hadh,Decr1,Scp2,Enoph1,Bdh1	0.2599005834852927	0.3676449869222269
soleus	exploratory_union	R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	https://reactome.org/PathwayBrowser/#/R-MMU-5633007	29	34	2	ENSMUSG00000027793,ENSMUSG00000029454	Ccna1,Mapkapk5	0.2686614752952374	0.3676449869222269
soleus	exploratory_union	R-MMU-69278_CELL_CYCLE_MITOTIC	https://reactome.org/PathwayBrowser/#/R-MMU-69278	76	34	4	ENSMUSG00000006715,ENSMUSG00000007656,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Arpp19,Ccna1,Orc1	0.2705312167918274	0.3676449869222269
soleus	exploratory_union	R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	https://reactome.org/PathwayBrowser/#/R-MMU-3700989	53	34	3	ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000038332	Ccna1,Mapkapk5,Sesn1	0.2805708949705502	0.3717564358359791
soleus	exploratory_union	R-MMU-1640170_CELL_CYCLE	https://reactome.org/PathwayBrowser/#/R-MMU-1640170	89	34	4	ENSMUSG00000006715,ENSMUSG00000007656,ENSMUSG00000027793,ENSMUSG00000028587	Gmnn,Arpp19,Ccna1,Orc1	0.3777273887502497	0.4882817464332497
soleus	exploratory_union	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	https://reactome.org/PathwayBrowser/#/R-MMU-388396	40	34	2	ENSMUSG00000030774,ENSMUSG00000045730	Pak1,Adrb2	0.4119766516500187	0.5198752985107378
soleus	exploratory_union	R-MMU-372790_SIGNALING_BY_GPCR	https://reactome.org/PathwayBrowser/#/R-MMU-372790	41	34	2	ENSMUSG00000030774,ENSMUSG00000045730	Pak1,Adrb2	0.4244734850583035	0.5231882490253508
soleus	exploratory_union	R-MMU-73894_DNA_REPAIR	https://reactome.org/PathwayBrowser/#/R-MMU-73894	42	34	2	ENSMUSG00000027793,ENSMUSG00000031536	Ccna1,Polb	0.4368434079665418	0.5261977414142436
soleus	exploratory_union	R-MMU-69620_CELL_CYCLE_CHECKPOINTS	https://reactome.org/PathwayBrowser/#/R-MMU-69620	43	34	2	ENSMUSG00000027793,ENSMUSG00000028587	Ccna1,Orc1	0.4490799589434968	0.5280336011348247
soleus	exploratory_union	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	https://reactome.org/PathwayBrowser/#/R-MMU-2262752	72	34	3	ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000038332	Ccna1,Mapkapk5,Sesn1	0.4667096590704239	0.5280336011348247
soleus	exploratory_union	R-MMU-162582_SIGNAL_TRANSDUCTION	https://reactome.org/PathwayBrowser/#/R-MMU-162582	212	34	8	ENSMUSG00000004951,ENSMUSG00000005320,ENSMUSG00000028771,ENSMUSG00000029454,ENSMUSG00000030774,ENSMUSG00000032402,ENSMUSG00000036707,ENSMUSG00000045730	Hspb1,Fgfr4,Ptpn12,Mapkapk5,Pak1,Smad3,Cab39,Adrb2	0.4682562123271087	0.5280336011348247
soleus	exploratory_union	R-MMU-199991_MEMBRANE_TRAFFICKING	https://reactome.org/PathwayBrowser/#/R-MMU-199991	48	34	2	ENSMUSG00000045730,ENSMUSG00000070000	Adrb2,Fcho1	0.5080746081281646	0.5609990464748484
soleus	exploratory_union	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	https://reactome.org/PathwayBrowser/#/R-MMU-5653656	50	34	2	ENSMUSG00000045730,ENSMUSG00000070000	Adrb2,Fcho1	0.5305721359691692	0.5738841470686932
soleus	exploratory_union	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	https://reactome.org/PathwayBrowser/#/R-MMU-8953897	83	34	3	ENSMUSG00000027793,ENSMUSG00000029454,ENSMUSG00000038332	Ccna1,Mapkapk5,Sesn1	0.5661980915940452	0.600169977089688
soleus	exploratory_union	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	https://reactome.org/PathwayBrowser/#/R-MMU-597592	131	34	4	ENSMUSG00000027793,ENSMUSG00000031536,ENSMUSG00000032402,ENSMUSG00000045730	Ccna1,Polb,Smad3,Adrb2	0.6930468022798527	0.7202251082516117
soleus	exploratory_union	R-MMU-168249_INNATE_IMMUNE_SYSTEM	https://reactome.org/PathwayBrowser/#/R-MMU-168249	110	34	2	ENSMUSG00000030774,ENSMUSG00000036707	Pak1,Cab39	0.9132584231936636	0.9308210851781572
soleus	exploratory_union	R-MMU-168256_IMMUNE_SYSTEM	https://reactome.org/PathwayBrowser/#/R-MMU-168256	186	34	2	ENSMUSG00000030774,ENSMUSG00000036707	Pak1,Cab39	0.9939422813635173	0.993942281363517
tibialis_anterior	core_intersection	R-MMU-556833_METABOLISM_OF_LIPIDS	https://reactome.org/PathwayBrowser/#/R-MMU-556833	46	5	2	ENSMUSG00000046598,ENSMUSG00000056091	Bdh1,St3gal5	0.0199297365591456	0.0597892096774369
tibialis_anterior	core_intersection	R-MMU-1430728_METABOLISM	https://reactome.org/PathwayBrowser/#/R-MMU-1430728	150	5	2	ENSMUSG00000046598,ENSMUSG00000056091	Bdh1,St3gal5	0.1718430559797254	0.1932723319075334
tibialis_anterior	core_intersection	R-MMU-392499_METABOLISM_OF_PROTEINS	https://reactome.org/PathwayBrowser/#/R-MMU-392499	161	5	2	ENSMUSG00000046598,ENSMUSG00000056091	Bdh1,St3gal5	0.1932723319075334	0.1932723319075334
